text,name,id,lang,translated
Begge bortelagene leder i de tidlige kampene. Blir det to borteseirer? #sjekkoddsen på livebet og andre PL-kamper h https://t.co/IuIZorp4HO,CoolbetNorge,4263789436,no,Both away teams lead in the early matches. Will there be two victories? #check on live bets and other PL matches h https://t.co/IuIZorp4HO
@Maxgevinst @ChampionshipNor @kolsen12345 @smaroneeee @SFrimanslund @Veggyboi @ImTheAtheistGod @Ivar3000 @sorlieo https://t.co/ql7ge0NYWT,CoolbetNorge,4263789436,no,@Maxgevinst @ChampionshipNor @ kolsen12345 @smaroneeee @SFrimanslund @Veggyboi @ImTheAtheistGod @ Ivar3000 @sorlieo https://t.co/ql7ge0NYWT
"@ebrobakk @jakobny8 @Goodiier87 @trymaro og @frodekvals får dele denne godbiten.
Det blir 600 bonuskroner hver om a https://t.co/mRL6pLwyxG",CoolbetNorge,4263789436,no,@ebrobakk @ jakobny8 @ Goodiier87 @trymaro and @frodekvals get to share this treat. There will be 600 bonus crowns each about https://t.co/mRL6pLwyxG
"Dagens kamp er #ARSMUN og vi har verdens beste odds med 100% i tilbakebetalingsprosent.
Gi et om du skal se kveld https://t.co/PryIlYE7HE",CoolbetNorge,4263789436,no,Today&#39;s game is #ARSMUN and we have the best odds in the world with 100% payback percentage. Give one if you want to see tonight https://t.co/PryIlYE7HE
"Vi har ikke funnet noen bedre kupong på #Championshipreisen enn denne til @QuizBet .
172,26-oddser fortjener helt k https://t.co/3DMl1YeN1d",CoolbetNorge,4263789436,no,We haven&#39;t found any better coupon on #Championshipreisen than this one for @QuizBet. 172.26 odds totally deserve k https://t.co/3DMl1YeN1d
Snart klart for dagens #tourdeski! Spill fr lpet eller på #livebet - https://t.co/BIbkRuiy1F #nrksport #nrkvinter #oddsprat #sjekkoddsen,CoolbetNorge,4263789436,no,Soon ready for today&#39;s #tourdeski! Play for the race or on #livebet - https://t.co/BIbkRuiy1F #nrksport #nrkvinter #oddsprat #sjekkoddsen
"@JosteinNymoen har fått oddsbonus
@Doffiani har fått casinobonus
@revysolso og
@MyklebustHelge vinner merchandise. https://t.co/oNRb84j44p",CoolbetNorge,4263789436,no,@JosteinNymoen has received the odds bonus @Doffiani has received the casino bonus @revysolso and @MyklebustHelge wins the merchandise. https://t.co/oNRb84j44p
Mega Moolah-jackpotten er på hele 27 millioner og hvem vet... Kanskje starter 2020 med en skikkelig jackpot her hos https://t.co/FaDY54Hlns,CoolbetNorge,4263789436,no,The Mega Moolah jackpot is a whopping 27 million and who knows ... Maybe 2020 will start with a real jackpot here at https://t.co/FaDY54Hlns
"RT @Oddshjelp: #sjekkoddsen  på dagens #Tippekupong .
1
2 Tipp antall mål
3 Flg @Oddshjelp og @CoolbetNorge 
Vi trekker noen som",CoolbetNorge,4263789436,no,RT @Oddshjelp: #checking on today&#39;s #Tip coupon. 1 2 Tip number of goals 3 Follow @Oddshjelp and @CoolbetNorge We draw some that
Dagens fem strste favoritter i #Championship ser slik ut i en oddssammenligning fra @Maxgevinst til glede for https://t.co/qGYBbouSML,CoolbetNorge,4263789436,no,Today&#39;s top five favorites in #Championship look like this in a odds comparison from @Maxgevinst to the delight of https://t.co/qGYBbouSML
"Vi starter det nye året med de fem frste Premier League-kampene. 
RT om du vil vinne.
Husk #sjekkoddsen og spill d https://t.co/kn9UoPD6Xl",CoolbetNorge,4263789436,no,We start the new year with the first five Premier League matches. RT if you want to win. Remember the #check code and play d https://t.co/kn9UoPD6Xl
"Vårt nyttårsnske er å ta tre strake 
#Norgesbestebookmaker - hva er ditt nske?
1
2 Skriv nsket ditt (casin https://t.co/p6weZML3qO",CoolbetNorge,4263789436,no,Our New Year&#39;s wish is to take three straight #Norgesbestebookmaker - what&#39;s your wish? 1 2 Write your wish (case https://t.co/p6weZML3qO
"@Maxgevinst @tim_knudsen @lynkristian @9imenes @sorlieo og @Mikkelangeloo får dele denne.
Det blir 700 bonuskroner https://t.co/d3EHF4V5QV",CoolbetNorge,4263789436,no,@Max gain @tim_knudsen @lynkristian @ 9imenes @sorlieo and @Mikkelangeloo get to share this. There will be 700 bonus crowns https://t.co/d3EHF4V5QV
"Blir det en lett seier for #Johaug i dag? 10 km er i gang, og du kan spille på lpet her: https://t.co/OS3TSDfCpi https://t.co/vF2VZIs2eQ",CoolbetNorge,4263789436,no,Will it be an easy victory for #Johaug today? 10 km is up and you can play on the track here: https://t.co/OS3TSDfCpi https://t.co/vF2VZIs2eQ
"Vi fikk et nske om en kupong på #NBA også og selvsagt kan vi gi bort det sammen med @Maxgevinst 
RT om du vil vinn https://t.co/Sy6V46E1r9",CoolbetNorge,4263789436,no,We got a wish for a coupon on #NBA too and of course we can give it together with @Maxgevinst RT if you want to win https://t.co/Sy6V46E1r9
@KKrystad og @daisostenstad vinner denne.,CoolbetNorge,4263789436,no,@KKrystad and @daisostenstad win this one.
"@Maxgevinst @AdrianDybvik og @TobiasLeite00 vinner nyttårsaftenbonus, så får vi se hvem som vinner på tipsene i morgen.",CoolbetNorge,4263789436,no,"@Max win @AdrianDybvik and @ TobiasLeite00 win the New Year&#39;s Eve bonus, then we&#39;ll see who wins the tips tomorrow."
"Tre vinnere kåret, vi har likt postene til vinnerne og kommentert samt satt inn bonuser.",CoolbetNorge,4263789436,no,"Three winners selected, we liked the winners&#39; entries and commented as well as added bonuses."
@Graminortor Du ble vinner nummer 3,CoolbetNorge,4263789436,sv,@Graminortor You became the number 3 winner
@Holte93 Du ble vinner nummer 2,CoolbetNorge,4263789436,sv,@ Holte93 You became the number 2 winner
@Ballack1981 Du ble vinner nummer 1.,CoolbetNorge,4263789436,sv,@ Ballack1981 You became the number one winner.
"@DjWolf300 @richardhalland4 @OscarUlv og @RLygresten får dele denne godbiten.
Det blir 700 bonuskroner hver om den går inn.",CoolbetNorge,4263789436,no,@ DjWolf300 @ richardhalland4 @OscarUlv and @RLygresten get to share this treat. There will be 700 bonus crowns each if entered.
Da er 15 km for herrer i #tourdeski nettopp startet og du kan spille på #livebet her: https://t.co/ehL6CiHVaV https://t.co/mTqWCAGivc,CoolbetNorge,4263789436,no,Then 15 km for the men in #tourdeski just started and you can play on #livebet here: https://t.co/ehL6CiHVaV https://t.co/mTqWCAGivc
"Gi et  om du bruker #sjekkoddsen og sammenligner odds for å vinne mest mulig.
Dette er oversikten på favorittene https://t.co/jBkIkhTXqz",CoolbetNorge,4263789436,no,Give one if you use the #check code and compare odds to win the most. This is the list of favorites https://t.co/jBkIkhTXqz
"2020 starter med Championshipfotball til glede for mange og @ChampionshipNor 
@Maxgevinst viser favorittene 1. janu https://t.co/YQOWK92FP7",CoolbetNorge,4263789436,no,2020 starts with Championship football to the delight of many and @ChampionshipNor @Maxgevinst shows the favorites January 1st https://t.co/YQOWK92FP7
"RT @Oddshjelp: Tour de Ski er nyttårsaftens hydepunkt. Vi avslutter året med en konk 
1
2 Flg @Oddshjelp og @CoolbetNorge 
3 Tipp da",CoolbetNorge,4263789436,no,RT @Oddshjelp: Tour de Ski is the highlight of New Year&#39;s Eve. We end the year with a conc 1 2 Flg @Oddshjelp and @CoolbetNorge 3 Tipp da
"2019 er snart ferdig, og det har vrt et innholdsrikt år for #Norgesbestebookmaker
1
2 skriv #norskevinnere + https://t.co/1cwkvZvEWa",CoolbetNorge,4263789436,no,"2019 is soon to end, and it has been a content-rich year for #Norgesbestebookmaker 1 2 type #norskewinners + https://t.co/1cwkvZvEWa"
"2019 har gitt mange norske vinnere i casinoet og vi avslutter året med å gi ut noen casinobonuser.
1
2 skriv https://t.co/b8te3o1nP1",CoolbetNorge,4263789436,no,2019 has given many Norwegian winners in the casino and we end the year by issuing some casino bonuses. 1 2 type https://t.co/b8te3o1nP1
"2020 får en brakstart med Premier League. Her er årets frste favoritter i oddssammenligning fra @Maxgevinst
1
2 https://t.co/EsR20wdpnH",CoolbetNorge,4263789436,no,2020 will get a head start with the Premier League. Here are the first favorites of the year in odds comparison from @Maxgevinst 1 2 https://t.co/EsR20wdpnH
"Vi starter årets siste dag med en kupong fra #NHL .
om du vil vinne.
Husk #sjekkoddsen og spill der du får best be https://t.co/8iconvwQSl",CoolbetNorge,4263789436,no,We start the last day of the year with a coupon from #NHL. if you want to win. Remember the #check code and games where you can best ask https://t.co/8iconvwQSl
"Hele 15 stk hadde tippet 2-1 og riktig resultat. De heldige vinnerne som har fått 300,- sportsbonus inn på sin kont https://t.co/XFn6wUEsEQ",CoolbetNorge,4263789436,no,A total of 15 had tipped 2-1 and the correct result. The lucky winners who have received  300 sports bonus into their account https://t.co/XFn6wUEsEQ
"Pause i Derby vs Charlton 1-0
Derby tok ledelsen etter bare 10 minuter. Men har fått Krystian Bielik utvist etter 1 https://t.co/307K9egbyx",CoolbetNorge,4263789436,no,"Break in Derby vs Charlton 1-0 Derby took the lead after only 10 minutes. However, Krystian Bielik has been expelled after 1 https://t.co/307K9egbyx"
Takk for tiårets kamp mot Sparta igår @StjernenElite #getligaen #slagetomstfold @ Stjernehallen https://t.co/xD3ip7ZyBG,MarAleks87,909896628156469249,no,Thanks for the decade&#39;s match against Sparta yesterday @StjernenElite #getligaen #slagetomstfold @ Stjernehallen https://t.co/xD3ip7ZyBG
"@brostromj Når Hampus kommer inn som tredjemann, ingen utvisning. Braden står med begge armene rett ned og blir slå https://t.co/s8Clt0m6w3",MarAleks87,909896628156469249,no,"@brostromj When Hampus comes in as third, no deportation. Braden stands with both arms straight down and is hit https://t.co/s8Clt0m6w3"
@brostromj Hmm. Var det 2-3 scoringa a tru. Husker ikke helt i farta for å vre rlig,MarAleks87,909896628156469249,no,@brostromj Hmm. It was 2-3 scoringa a tru. Don&#39;t remember everything on the go to be honest
@brostromj Hva med seks mann på isen scoringa?,MarAleks87,909896628156469249,no,@brostromj How about six men on the ice scoringa?
@StjernenElite @Friskasker Moro for fansen ,MarAleks87,909896628156469249,da,@StjernenElite @Friskasker Fun for the fans
@GameStopNE Jeg gir dere 2kr i innbytte for den kontoen her,MarAleks87,909896628156469249,no,@GameStopNE I&#39;ll give you $ 2 in exchange for that account here
@EAIvers @KongenavGet @tommykristians3 y. Trusler er ikke lov. Matchstraff på deg Tommy,MarAleks87,909896628156469249,no,@EAIvers @KongenavGet @ tommykristians3 y. Threats are not allowed. Match penalty on you Tommy
@PucksandPads Luc Bourdon who died at the age of 21 in a motorcycle accident ,MarAleks87,909896628156469249,en,
@Kvalshaug Marshall 50watter på meg ,MarAleks87,909896628156469249,no,@Kvalshaug Marshall 50watter on me
Go Habs! #montrealcanadiens #nyrangers #nhl @ Madison Square Garden https://t.co/2mFt3hWO3X,MarAleks87,909896628156469249,en,
"@KongenavGet Ja. Ref Lrenskog, Kongsvinger, Tnsberg, Trondheim",MarAleks87,909896628156469249,no,"@KongenavGet Yes. Ref Lrenskog, Kongsvinger, Tnsberg, Trondheim"
@ErikFollestad Roy Stian Hansen?,MarAleks87,909896628156469249,in,@ErikFollestad Roy Stian Hansen?
6-3 over Sparta :P unggutta leverte i btter og spann #nipeeffekten #getligaen @ Stjernehallen https://t.co/w1bJBQzTrj,MarAleks87,909896628156469249,no,6-3 over Sparta: P youngsters delivered in bats and pans #nipe effect #getligaen @ Stjernehallen https://t.co/w1bJBQzTrj
"RT @England: *wins our #NationsLeague group*

My brain:
Don't play it 
Don't play it
Don't play it 
Don't play it
Don't play it 
Don't play",MarAleks87,909896628156469249,en,
@DagPost Sjalu,MarAleks87,909896628156469249,is,@DagPost Jealous
@KongenavGet @zuccarello36 Ouch,MarAleks87,909896628156469249,en,
https://t.co/XYn5mVnPUG https://t.co/abVkMnOQc4,MarAleks87,909896628156469249,und,https://t.co/XYn5mVnPUG https://t.co/abVkMnOQc4
https://t.co/XYn5mVnPUG https://t.co/DU2UOUD4aq,MarAleks87,909896628156469249,und,https://t.co/XYn5mVnPUG https://t.co/DU2UOUD4aq
RT @bmoxnes: Endelig får vi en statsråd som står opp for den forfulgte minoriteten de rike - fra partiet for folk flest  https://t.co/o3R5,MarAleks87,909896628156469249,no,"RT @bmoxnes: Finally, we get a minister who stands for the persecuted minority of the rich - from the party of most people https://t.co/o3R5"
@ErikFollestad Utgått på dato..,MarAleks87,909896628156469249,no,@ErikFollestad Expired on date ..
@trygve73 @brostromj Van guilder ? ,MarAleks87,909896628156469249,nl,@ trygve73 @brostromj Van guilder?
"RT @farjestad_bk: .@OKT55 : -Jag är inte längre en hockeyspelare. https://t.co/8xDmcOAtcf 
#fbkse https://t.co/izvhshKfNT",MarAleks87,909896628156469249,sv,RT @farjestad_bk:. @ OCT55: -I am no longer a hockey player. https://t.co/8xDmcOAtcf #fbkse https://t.co/izvhshKfNT
@ErikFollestad @Stickan22 Ouch,MarAleks87,909896628156469249,en,
@SanderDokken @NiklasR28 Ser rimelig overaska ut når han får et slag i trynet der da ,MarAleks87,909896628156469249,no,@SanderDokken @ NiklasR28 Looks reasonably overasked when he gets a hit in the face there
