text,name,id,lang
"@Cronie1889 @HashtagBajen @Ibra_official @Hammarbyfotboll Handlar inte om att gapa och skrika, mer försöka se vad nästa steg kan vara.",andersnorlen,439412015,sv
"Sen gäller upplägget med supporterfond och återköp av aktier också exempelvis gnaget, där det är mycket lättare: https://t.co/gd1RkdWCAH",andersnorlen,439412015,sv
"@oloflundh Exakt! 

Det är ju en klassisk ""win-win"" för AEG. Blås liv i något som man ger fullständig fan i. Allt är bättre än status quo.",andersnorlen,439412015,sv
"Slutkapitlet skulle kunna vara en av två möjligheter - 

1) Supporterfonden skänker sina aktier till Hammarby IF
2) https://t.co/kA91gTUnSk",andersnorlen,439412015,sv
"@oloflundh Kass research av mig, men principen ändras inte - även om möjligen tiden det tar att nå volym i någon sl https://t.co/6IPt4LYuzG",andersnorlen,439412015,sv
"@oloflundh Helt uppenbart! 

Och den strategin har visat sig vara extremt framgångsrik. Men nu är investeringarna g https://t.co/Y2dOKFKF6M",andersnorlen,439412015,sv
"Detta är ju långt ifrån omöjligt, tvärtom!

Börja diskutera detta, Bajare. 

Det finns säkert folk med grönvita sym https://t.co/pwRdDOsRRJ",andersnorlen,439412015,sv
"..visslande glada efter att ha stoppat in precis noll från början. 

AEG Sweden får igen sina pengar och Hammarby F https://t.co/44Ab9lDf7o",andersnorlen,439412015,sv
"AEG har lagt in 21.5m, fått precis allt de vill ha och - man kan anta - att de gett 50% av AEG Sweden till Team Z f https://t.co/JIgaxZTfvN",andersnorlen,439412015,sv
"Skapa en utköpsfond, Bajens supportar! 

Få med en bred andel av supporterkollektivet som tillsammans sparar en sla https://t.co/v5gSjXRSew",andersnorlen,439412015,sv
Den sista möjligheten - och mest cyniska - är väl att man försöker sätta press på Hammarby IF att köpa tillbaka AEG https://t.co/SB0nuJHah5,andersnorlen,439412015,sv
"Alternativt högprofilerade turn/försäsongsmatcher på Tele2, där Team Z och AEG löser arrangemanget och man delar p https://t.co/jbE9so4Ezr",andersnorlen,439412015,sv
"Inte omöjligt att tänka sig att Team Z kommer med förslag av karaktären ""vi kan sy ihop en deal med Samsung och Baj https://t.co/Qpv7oZdTFu",andersnorlen,439412015,sv
@Hammarbyfotboll kommer aldrig att bli en cash cow och en utdelningsmaskin likt ledande klubbar i exempelvis PL och https://t.co/7dbLlIntcX,andersnorlen,439412015,sv
"Så AEG har vunnit! Kommunens skattebetalare har betalat för en arena och ""kostnaden"" har varit en i sammanhanget be https://t.co/vYBzSJuegn",andersnorlen,439412015,sv
Nu står Tele2 där som ett monument över kommunpolitiker som tycker det är helt ok att använda stadens ändlösa check https://t.co/yTL5qnVi73,andersnorlen,439412015,sv
Bajen i sammanhanget utnyttjades smart i PR- och lobbyingarbetet för att få det till. Kommunen lät sig övertygas oc https://t.co/JuvZ7ijoo7,andersnorlen,439412015,sv
"Om man ska vara krass så har Hammarby Fotboll och AEG i symbios och med Bajen som front och ""nyttig idiot"" lyckats https://t.co/Ysg6iJCCnd",andersnorlen,439412015,sv
Så varför sitter AEG kvar? För att Hammarby IF Fotboll inte har den finansiella kapaciteten att faktiskt köpa aktie https://t.co/AjArmNvHjI,andersnorlen,439412015,sv
"Detta ställer väl knappast 51%-regeln på sin spets, men öppnar frågor om inflytande osv.

Har inte kikat på Hammarb https://t.co/f6YGPCBcop",andersnorlen,439412015,sv
"LNGRE INLGG NEDAN - 

Har inte helt följt med i turerna eller detaljerna runt @Ibra_official intåg i https://t.co/MzfPdGwyDx",andersnorlen,439412015,sv
"Underbart att se Astrit tala klarspråk om vad Solna egentligen är!

Fantastiskt jobb @DIF_Fotboll @AxlBengtsson https://t.co/xlpDp57Qjp",andersnorlen,439412015,sv
@Ljugarbank @MLindstrom77 @marthenbergman @lassenilsson09 Texas!,andersnorlen,439412015,en
"@erikssonhenrik Yes, inte helt klar än dock. Intressant!",andersnorlen,439412015,sv
@Malmo_FF @aikfotboll @HelsingborgsIF @Hammarbyfotboll @IFKGoteborg Ping @erikssonhenrik re TV-avtal och fördelningsmodeller,andersnorlen,439412015,sv
Ping @erikssonhenrik re TV-avtal,andersnorlen,439412015,no
"RT @bkhackenofcl: Julgåvan, 11 december. 2014 var Emre Patat målvakt i vårt P19-lag som vann SM-guld i dag kämpar han mot en helt annan m",malinjon,380226492,sv
@jonasbergfeldt @MRimfors @mmmroos @lundamalle @OneMalinH @MLevenstad @MalinWahlberg_ @malin_lofgren @MHarenstam @MAssarsdotter Tusen tack!,malinjon,380226492,sv
Fyra plus två gulsvarta i landslagströjan. Stort! https://t.co/MmghAu80nv,malinjon,380226492,sv
@axelohlsson @danielvandor Tas bara ner vid skott på mål (räddning) eller målram (där anfallande lag får tillbaka bollen).,malinjon,380226492,sv
r förstås allt annat än opartisk men  gillar jag ju. #svenskfotboll #allsvenskan https://t.co/U05J3spFtr,malinjon,380226492,sv
"Så stolt över mina kollegors engagemang för människor. I dag, SLO-Erik med ett riktigt bra val . https://t.co/Rui5s5GSTQ",malinjon,380226492,sv
RT @bkhackenofcl: I november finns flera dagar som uppmuntrar till konsumtion. Som alternativ till det finns den 3/12 #GivingTuesday  dage,malinjon,380226492,sv
Det här kan bli kul jul(läsning) för såväl gulsvarta som annat löst fotbollsfolk. Ping @Jarelind med flera. https://t.co/QKxJLfkXR5,malinjon,380226492,sv
"RT @bkhackenofcl: Julgåvan, 1 december. Lyssna på vår lagkapten och hjälp till ni också för att uppfylla Isabelles högsta önskan. 
@barncan",malinjon,380226492,sv
"Den här hjälten är så värd detta historiska ögonblick. Unnar honom det extra mycket just nu, efter det han tagit si https://t.co/G2LE3ndVHw",malinjon,380226492,sv
"@Tyskfotboll Ja. Inte så konstigt, på sitt sätt, i och med en så dramatisk guld- och bottenstrid. Men det är klart https://t.co/XimWEnojZN",malinjon,380226492,sv
"RT @bkhackenofcl: Vi inleder helgen med.. DIVISION 2 NSTA!

Läs mer 
https://t.co/XEjiKQTscB",malinjon,380226492,sv
Sicken spelare. Som Allsvenskan kommer att sakna honom. https://t.co/C5CyjwmEDf https://t.co/ogcJRVXp2I,malinjon,380226492,sv
@MarkusWulcan @emlukina Håller dig ansvarig här.,malinjon,380226492,sv
 Hyfsat upprörd... Bra av klubbchef Jodin: Det finns en stark rörelse i samhället i dag med ett tryck på de stora https://t.co/ZKcklOi5ti,malinjon,380226492,sv
Ljuvliga segersötma. Inte varit någon tvekan den här säsongen - så imponerad av laget - vi skulle bara upp! Och res https://t.co/qhqihzxjXG,malinjon,380226492,sv
@SofiaDahlstrom @granskning Otroligt starkt. Grattis!,malinjon,380226492,sv
@AngeliniForonda  https://t.co/rmTE9q3Ebs,malinjon,380226492,und
Nej. https://t.co/GcX0GDtBPa,malinjon,380226492,und
@bjrn_jnssn @jhawkansson Ska jag skicka min sammanfattning också..?,malinjon,380226492,sv
"RT @matsenquist: Vi behöver fler planer för våra unga - inte färre!!! Skriv på!
 https://t.co/6qwV4WSl4V",malinjon,380226492,sv
@KieronVxu Tack!,malinjon,380226492,en
@PatrikJacobsso1 Tack!,malinjon,380226492,en
@zappabkh Tack. ,malinjon,380226492,en
"Han säger att han inte känner människan Kevin så bra men åh, så mycket mer mänsklig än många andra han vågar vara. https://t.co/hBtuAv8HFT",malinjon,380226492,sv
RT @Gothia_Cup: This message is for all football parents out there. #letusplay #celebratethegame #gothiacup https://t.co/hl0KiGv2h2,malinjon,380226492,en
"RT @thingsic: Vad är det för fel på folk? Finns det något bättre än ""bullret"" från barn som idrottar? https://t.co/469M59Yy8I",malinjon,380226492,sv
@GuldAlex @janneochkenneth @EgonRamberget @iamwaggy @A_Jimenez86 Tackar vi för! ,malinjon,380226492,sv
@d_sportboll Det är den gode Tore Lund som ska ha cred för den. ,malinjon,380226492,sv
RT @JoakimGeigert: Hitta oss #studiohäcken ca 11.30 Jag har med mig en av cuphjältarna fr 2016. Vinn biljetter!! Dela! Sprid!  https://t.,malinjon,380226492,sv
RT @bkhackenofcl: Som vanligt är barn bäst på att sätta ord på känslorna. Tillsammans mot cupfinalen! #bkhäcken #svenskacupen https://t.co/,malinjon,380226492,sv
RT @bkhackenofcl: Biljetterna till derbyt är.. https://t.co/KmcRiuctRb,malinjon,380226492,sv
Vi hjälpte @HectorJunelind med derbyladdningen i @GTnyheter i dag. Kioskerna har inte stängt än - löp och köp!  https://t.co/Od5jkbjiRn,malinjon,380226492,sv
@farnerud_p @jonas_dahlquist Vår betongoffensiv är annars vida känd.,malinjon,380226492,sv
"RT @bkhackenofcl:  
BK Häckens damlag har öppnat seriespelet med fyra raka segrar och leder serien. En stor kontrast jämfört med förra år",malinjon,380226492,sv
@johannareimers @AndyBengt ,malinjon,380226492,und
@gustafbjorkman @AndyBengt Vi är ett bra gäng som hjälps åt. ,malinjon,380226492,sv
@AndyBengt Det var snälla ord. Tack! Hade ju en gång i tiden förmånen att lära av de bästa.,malinjon,380226492,sv
"@Brandmannenola Tack, Ola. ",malinjon,380226492,tr
Att kunna åka hem och krama sin ett- och treåring efter att ha skrivit den här texten är banne mig genuin lycka. Fy https://t.co/4IRsFshDHv,malinjon,380226492,sv
Finfin uppladdning. Avspark: 15.00. #bkhäcken https://t.co/cpzzh1KxeW,malinjon,380226492,sv
@RCarlander @d_sportboll @bkhackenofcl @Sandstromelin Kul att höra! Lämnar expected goals till @fotbollsexpert för https://t.co/5RInG6J27E,malinjon,380226492,sv
"@d_sportboll @bkhackenofcl @Sandstromelin Tack! Med energin vi kunde fylla på i går, med tre poäng och härlig stämn https://t.co/nmdWUSU4xv",malinjon,380226492,sv
"@JoakimGeigert Alltså, vi är glada och premiärpeppade. Bara fokuserade. Apropå en bild säger mer än tusen ord osv... ",malinjon,380226492,sv
@BDHC87 Rätt!,malinjon,380226492,sv
@BDHC87 Gå inte på den myten!  Näst färst insläppta mål i fjol och tredje färst 2017.,malinjon,380226492,sv
"@MLaanemets @JoakimGeigert Tack, Martin! Hoppas du mår bra! Och att du tittar förbi på Bravida under våren!",malinjon,380226492,sv
@BDHC87 Har alla förutsättningar att bli en riktigt bra match.,malinjon,380226492,sv
"@BDHC87 Haha, tiden tas i mål. Ni ser bra ut!",malinjon,380226492,sv
Titta här!  Ett dygn till hemmapremiär och vi jagar in i det sista alla detaljer som kan ge framgång 2019. På plan https://t.co/XBpq2caVsj,malinjon,380226492,sv
"Sportchefen bekräftar: ""Vi förhandlar med Liverpool""
https://t.co/ytuzdHTK5u https://t.co/TC2OMqn5vg",ftransfers,95957695,sv
"Uppgifter: Förre stjärnan aktuell för AIK
https://t.co/aJRLzSXYkz
#allsvenskan #aik https://t.co/R8SLAoZz09",ftransfers,95957695,sv
"Officiellt: Han blir ny tränare i GIF Sundsvall
https://t.co/dz2RpECJ19
#superettan https://t.co/qbpWz4Ldiw",ftransfers,95957695,sv
"Officiellt: Landskrona BoIS förlänger med målvakt
https://t.co/drcnKygH9g
#ettanfotboll https://t.co/hQoFTZYT7E",ftransfers,95957695,sv
"Fletcher: ""Han vill uppenbarligen inte vara i Tottenham""
https://t.co/feSPXfLPl2 https://t.co/XM8h7uwEYk",ftransfers,95957695,sv
"Officiellt: Lagkaptenen förlänger med Umeå FC
https://t.co/IUz2Bx3lEz
#superettan https://t.co/quDIct9aHz",ftransfers,95957695,sv
"Dembl kopplas ihop med italiensk storklubb
https://t.co/XTgZCEsUk1 https://t.co/KcOYJL6fHg",ftransfers,95957695,da
"Officiellt: AFC Eskilstuna kontrakterar talang
https://t.co/VxkrStruI4
#superettan https://t.co/foniD1tfjL",ftransfers,95957695,da
"Sportchefen: ""Storklubbar vill ha Minamino - jag hade inte tvekat på att värva honom""
https://t.co/tPDyYP7JjV https://t.co/ltcp6jIeoW",ftransfers,95957695,sv
"Willian: ""Min agent förhandlar med dem""
https://t.co/tClmq0H04R https://t.co/IZr73WcU0u",ftransfers,95957695,sv
"Neymar: ""r jag lycklig i Paris? Jag är...""
https://t.co/zjpLtJYL7Y https://t.co/blo02cuv3q",ftransfers,95957695,sv
"Jagas av storklubbar - hyllas av Guardiola: ""r en toppspelare""
https://t.co/KpjgExvNSh https://t.co/4es27yXwBf",ftransfers,95957695,sv
"Tottenham kan sälja mittfältaren i januari
https://t.co/dD5wmPNSrQ https://t.co/7AtQvpV5b4",ftransfers,95957695,sv
"Officiellt: Ljungskile SK förlänger med nyckelspelare
https://t.co/LkPvdp6o8y
#superettan https://t.co/EVCdGTKbGd",ftransfers,95957695,sv
"Rasmus Jönsson kan bryta kontraktet och återvända till Allsvenskan
https://t.co/euM7B2Ttgh
#allsvenskan https://t.co/VsHRZ6xzsw",ftransfers,95957695,sv
"Uppgifter: Unai Emery öppen för PL-klubben, men...
https://t.co/tz1C7EnltA https://t.co/76O0Km39jX",ftransfers,95957695,sv
"Fem klubbar kan göra upp om Todibo
https://t.co/MyZIqSr9we https://t.co/clgWkc854w",ftransfers,95957695,sv
"Berge om toppklubben: ""Det var trevligt att spela där""
https://t.co/hmMIi5AFs4 https://t.co/UM8zHnupbh",ftransfers,95957695,sv
"Uppgifter: Så löser GIF Sundsvall tränarfrågan
https://t.co/ZMygAq8zdZ
#superettan https://t.co/DjYLHjbiRl",ftransfers,95957695,sv
"Engelsk storklubb kan värva Takumi Minamino
https://t.co/IJ0YwbiuZH https://t.co/zxYUJBUS5P",ftransfers,95957695,sv
"""Som det känns just nu blir det ingen återkomst i FK""
https://t.co/QCdVbfNVdw
#allsvenskan https://t.co/spGdKQjdMB",ftransfers,95957695,sv
"GIF Sundsvall vill värva mittfältaren: ""Alltid välkommen""
https://t.co/Tx2xrADDid
#superettan https://t.co/ZmuEE1ZmVT",ftransfers,95957695,sv
"""Om de kan värva Messi är det fantastiskt - men annars...""
https://t.co/rwLx9uCAtu https://t.co/lwBwKfeLUR",ftransfers,95957695,sv
"Gennaro Gattuso kan värva från Milan
https://t.co/mdwfSzsfcv https://t.co/u4CYsTLA5h",ftransfers,95957695,sv
"De uppges visa starkast intresse för Kai Havertz
https://t.co/MdpFPdpF4U https://t.co/ZxAEOLMIUc",ftransfers,95957695,sv
"Uppgifter: r överens om Kulusevski - för 367 miljoner
https://t.co/tRjiyIjpap https://t.co/bTmjwthd3s",ftransfers,95957695,sv
"Officiellt: Jens T Andersson lämnar AIK
https://t.co/pUFzO5NN6o
#allsvenskan #aik https://t.co/AuaCrZ77FM",ftransfers,95957695,sv
"Håland uppges ha landat - för förhandlingar med storklubben
https://t.co/lmBsgDMpvs https://t.co/ag2VWqGQtm",ftransfers,95957695,sv
"Kostade närmare 800 miljoner - lämnar Atletico Madrid i januari?
https://t.co/wggJdARmZV https://t.co/B2kH4vtAwz",ftransfers,95957695,sv
"Han uppges kunna bli tränare i Kalmar FF
https://t.co/axKgtfiqwf
#allsvenskan https://t.co/Ls7C593R5j",ftransfers,95957695,sv
"Malmö FF uppges jaga landslagsanfallare
https://t.co/EF1Qfzv4Sp
#allsvenskan #mff https://t.co/Ruwdt4dLt5",ftransfers,95957695,sv
"Gattuso om Ibrahimovic: ""Jag vill prata om...""
https://t.co/xcmYf1FYpc https://t.co/JOcx4q6XNp",ftransfers,95957695,sv
"Uwe Rösler uppges lämna - köps ut av Malmö FF
https://t.co/Cg5ZoH8oSD
#allsvenskan #mff https://t.co/D4KKRRJPpA",ftransfers,95957695,sv
"Officiellt: Falkenbergs FF förlänger med försvarare
https://t.co/zfazqYWJsq
#allsvenskan https://t.co/YQYuGKUE8v",ftransfers,95957695,sv
"Uppgifter: Arsenal har erbjudit tränaren ett kontraktsförslag
https://t.co/J7hD1FYsKb https://t.co/fwkMWk2WIP",ftransfers,95957695,sv
"Albin Gashi uppges vara nära Superettanklubb
https://t.co/yeqrSJjtGS
#superettan https://t.co/DnlbRkDV79",ftransfers,95957695,sv
"Officiellt: Christian Rubio Sivodedov förlänger kontraktet
https://t.co/IleJVDgXvX
#superettan https://t.co/t75zlXncQF",ftransfers,95957695,sv
"Officiellt: Gennaro Gattuso tar över Napoli
https://t.co/g7n0my72vJ https://t.co/zMuB6Vsfcp",ftransfers,95957695,sv
"MFF:s rival bekräftar: ""Försökte värva Markus Rosenberg""
https://t.co/QGU1YeMIN0
#allsvenskan #mff https://t.co/I1igWtESgu",ftransfers,95957695,sv
"Storklubben trappar upp jakten på Wilfried Zaha
https://t.co/uqLYiJSAFV https://t.co/5iBiDumzeR",ftransfers,95957695,sv
"Officiellt: Placerats i storklubbar - förlänger nu kontraktet
https://t.co/9riEMzLe3T https://t.co/tDYXPHXSpm",ftransfers,95957695,sv
"Officiellt: Nahom Girmai Netabay klar för IK Sirius
https://t.co/Z5NjUacjIQ
#allsvenskan https://t.co/F5omxGi3J0",ftransfers,95957695,no
"Jagas av storklubbar: ""r bortom vår kontroll""
https://t.co/VkbnI1hDfy https://t.co/MSQQsW0Arp",ftransfers,95957695,sv
"Officiellt: Back förlänger med Varbergs BoIS
https://t.co/Lwx3mbWT3L
#allsvenskan https://t.co/maEwXsPtct",ftransfers,95957695,sv
"Ryktas bort - men Milan uppges behålla backen
https://t.co/qlFFC5SYWU https://t.co/VWmz1r12dq",ftransfers,95957695,sv
"ppnar för Ivan Rakitic: ""Vi får se om det är möjligt eller inte""
https://t.co/wuaKycmGfp https://t.co/KZ0h8MkHZv",ftransfers,95957695,sv
"Allsvensk klubb värvar Varbergs stjärna: ""Ett bra steg för honom""
https://t.co/1kmRWBKSiK
#allsvenskan https://t.co/i5YNKQQCQg",ftransfers,95957695,sv
"Uppgifter: Offensiv spelare på väg till Helsingborg
https://t.co/8yUHNEAJnV
#allsvenskan #hif https://t.co/JETeGL7KM0",ftransfers,95957695,sv
"Officiellt: Brommapojkarna flyttar upp talang
https://t.co/nilrpPXg3k
#ettanfotboll https://t.co/obwT2yJpnw",ftransfers,95957695,sv
"Stöttar Ancelotti: ""Kan jobba var som helst på högsta nivå""
https://t.co/HVksTKiLSV https://t.co/XUbV2TUIVg",ftransfers,95957695,sv
Checking and missing the games of Allsvenskan 2019.  Game concepts from last match vs stersund. #allsvenskan https://t.co/U90Q7hOdOH,FerranSibila,194127473,en
"@Linus_Petersson Ending the training and remembering what Rivaldo did in 2000-01. When we were kids, my friends and https://t.co/1Ifad1iIWH",FerranSibila,194127473,en
Collectiveness! #ifkgbg #Ekkono #TrustTheProcess https://t.co/2biZ4WQjVU,FerranSibila,194127473,en
Trust the process! #ifkgbg #Ekkono https://t.co/xrdFu4gxrD,FerranSibila,194127473,en
Una mica ms sobre les experincies viscudes per Sucia. Grcies @totgira @JordiMelich i tota la famlia @ekkono! https://t.co/9Gxm82Vdkf,FerranSibila,194127473,ca
Excited for this new challenge. At #Ekkono we feel proud to be part of @IFKGoteborg . We will work hard to help the https://t.co/zjZMChgdHF,FerranSibila,194127473,en
"Its the end of a fantastic life chapter. GIF Sundsvall, Sundsvall, Ekkono, PLAYERS, supporters and all the people https://t.co/mlAvssFiCp",FerranSibila,194127473,en
Here an interview with @StudioAllsvensk to know more about our project in @GIFSundsvall. Thanks a lot for that https://t.co/wNg4XxxfyR,FerranSibila,194127473,en
"I enjoy a lot watching the football that these players are making! 
Here the 2 goals vs Kalmar, why they are simila https://t.co/947CV32rsr",FerranSibila,194127473,en
@FMAnalysis Thanks @FMAnalysis ,FerranSibila,194127473,en
These players have done it again... A lot of good concepts to build the game and attack from different spaces! https://t.co/yMFTeq06vI,FerranSibila,194127473,en
@EditEinarsson @GIFSundsvall @IFBP @AllsvenskanSE @Batanero8 @erik_edman @Kalle__Karlsson @oloflundh @coachdogge https://t.co/lPyYHhkAry,FerranSibila,194127473,en
RT @vi_cervantes: Qu es el mtodo Ekkono? En el nuevo #DesdeSelfossconAmor junto a @PachuMart hablamos con @FerranSibila para saber ms s,FerranSibila,194127473,es
"@Juantreetronco @GIFSundsvall @Ekkono_Method Totalmente de acuerdo. Adems, los porteros cada da sn ms buenos.",FerranSibila,194127473,es
Small mistakes in the pressing open spaces. Good buildging the game from rebro using the spaces well. https://t.co/X0JdHw0KfL,FerranSibila,194127473,en
"RT @InternacionalAS: El mtodo Ekkono, una mquina de xitos en Tailandia https://t.co/zTGVBVzdIZ",FerranSibila,194127473,es
"@miguelrodrigocs @GIFSundsvall @Ekkono_Method Muchas gracias @miguelrodrigocs, en pocos das pude aprender de ti!",FerranSibila,194127473,es
Min 60 we score the first goal. The team has ambition and is pressing directly. 3 later and after more than 50 pas https://t.co/VLrKBL2HSe,FerranSibila,194127473,en
Set pieces decide games. @GIFSundsvall @Ekkono_Method #allsvenskan https://t.co/9ZrgOgPXUc,FerranSibila,194127473,en
"Football is about help the others, about playing with and for the others. When teams do that, football is fantastic https://t.co/o2SDqTNf9x",FerranSibila,194127473,en
RT @jmb_ekkonocoach: Proud of how Ekkono is growing and helping clubs like @PSG_inside through our method &amp; team hard-work! https://t.co/nN,FerranSibila,194127473,en
"Come back in Tele2 vs @DIF_Fotboll its almost impossible. The way that the players did it, keeping the team identi https://t.co/QIud0o9AcI",FerranSibila,194127473,en
Football...Match where was difficult to do our possession game and its the time where we score making more passes https://t.co/iyza9mqs6H,FerranSibila,194127473,en
RT @diariRegio7: ESPORTS | @FerranSibila i @Batanero8: un duet futbolstic que triomfa a Sucia @GIFSundsvall  https://t.co/KroqyI8Ix9,FerranSibila,194127473,ca
The team have made a good spring. Time to rest analyze and improve for the next part of the season.Thanks to all th https://t.co/lPylmnys0E,FerranSibila,194127473,en
"RT @miguelrodrigocs: SOCCER: Spanish teams have won 12 of the last 18 european finals
FUTSAL: Spanish teams have won of 9 the last 18 eur",FerranSibila,194127473,en
Collective and individual concepts/skills to build the game. @GIFSundsvall #ekkono #football https://t.co/bzVIPcPZG8,FerranSibila,194127473,en
"RT @CAOsasuna: TAJONAR | #Osasuna recibir una formacin exclusiva del @PSG_inside para la implantacin del Mtodo Ekkono. #Tajonar2017

",FerranSibila,194127473,es
"RT @jmb_ekkonocoach: Desde estas fotos medio ao y mucho futbol, hoy FAThailand y #Ekkono pueden decir:
 Clasificados AFC U19
 AFF U19
",FerranSibila,194127473,es
Moltes grcies @EntreRivals @MarcCanturri . Ens veiem aviat per les nostres terres! #ekkono https://t.co/5E2s9OerOe,FerranSibila,194127473,ca
How much time is needed to analyze a training? Wave with MF and ST to improve our offensive game. @Ekkono_Method https://t.co/js8pRK89zw,FerranSibila,194127473,en
"To perform better,improve your #knowledge.You'll know what to do and when/how/why...Good #analysis @Ekkono_Method https://t.co/DBLYEB1jM5",FerranSibila,194127473,en
RT @oritrasse: El tcnic gironellenc @FerranSibila explica a @diariRegio7 la situaci del @GIFSundsvall a la lliga sueca https://t.co/2WJrN,FerranSibila,194127473,ca
BP to work concepts about pressing a 4 back line. Analyse trainings with @spiideo is fantastic! #ekkono https://t.co/mHr8xTxTKP,FerranSibila,194127473,en
@EntreRivals grcies i felicitats per la feina que feu cada cap de setmana informant del Bergued! #NitEsportBG2017 https://t.co/6oe8e2MoLM,FerranSibila,194127473,ca
"RT @jmb_ekkonocoach: ""Entrevista a @jmb_ekkonocoach, el cataln que encabeza la metamorfosis del ftbol Thai  https://t.co/zanG4olt9E "" Gr",FerranSibila,194127473,es
Work with people who ask and listen is fantastic! #gifsundsvall #improve #sundsvall #anticipate #farinterior https://t.co/n6nL3aTOtR,FerranSibila,194127473,en
Building an strong team spirit. The results will arrive! #ekkono #gifsundsvall #allsvenskan2017 https://t.co/qWGOKxElFk,FerranSibila,194127473,en
We keep growing as a collective! Exciting project with @FAThailand. I wish you the best! @julian_jmb https://t.co/h4La3pKKxR,FerranSibila,194127473,en
"Criteria to understand how to support the  holder depending on the situation #ekkono #gameanalysis 
https://t.co/1vWnkMyVR6",FerranSibila,194127473,en
"With these programs, a lot of players players from all levels are understanding the game better! #Ekkono https://t.co/0eLrp9pTIQ",FerranSibila,194127473,en
Nice to train with you again @yuan10jin. Good luck to all JFA academy members! I hope to see you soon. #memories https://t.co/nnaFAJW7LV,FerranSibila,194127473,en
Exciting challenges ahead! @GIFSundsvall https://t.co/KMFC72lpnR,FerranSibila,194127473,en
@julian_jmb I was impressed with your perception skills!#Ekkono #Perception #innovation #EkkonoVR https://t.co/xWLaW46Sl3,FerranSibila,194127473,en
