text,name,id,lang,translated
"RT @HelsingborgsIF:  | Mamudu Moro, med utgående kontrakt, är klar för allsvenska Mjällby AIF. Vi tackar honom för hans insatser i HIF och",AllsvenskanSE,3620998455,sv,"RT @HelsingborgsIF: | Mamudu Moro, with an outgoing contract, is ready for all Swedish Mjällby AIF. We thank him for his efforts in HIF and"
"19 spelare från #Allsvenskan finns med i den svenska januaritruppen 

 Läs mer: https://t.co/qQYB4HjTsd https://t.co/bYOZGkTXnM",AllsvenskanSE,3620998455,sv,19 players from #Allsvenskan are included in the Swedish January group Read more: https://t.co/qQYB4HjTsd https://t.co/bYOZGkTXnM
"RT @SEF_Elitfotboll: Det blev fjärde gången gillt för Sverige i de Skandinaviska Mästerskapen för P18-lag. 

""Akademiverksamheten i de sv",AllsvenskanSE,3620998455,sv,RT @SEF_Elitfotboll: It was the fourth time for Sweden in the Scandinavian Championships for P18 teams. &quot;The academy activities in the sv
Tävla om den officiella Allsvenskan-bollen för 2020 genom att svara på en ny fråga varje dag fram till julafton i v https://t.co/D7GL1Rw17j,AllsvenskanSE,3620998455,sv,Compete for the official Allsvenskan ball for 2020 by answering a new question every day until Christmas Eve iv https://t.co/D7GL1Rw17j
Tävla om den officiella Allsvenskan-bollen för 2020 genom att svara på en ny fråga varje dag fram till julafton i v https://t.co/pQPXpysoxd,AllsvenskanSE,3620998455,sv,Compete for the official Allsvenskan ball for 2020 by answering a new question every day until Christmas Eve iv https://t.co/pQPXpysoxd
Tävla om den officiella Allsvenskan-bollen för 2020 genom att svara på en ny fråga varje dag fram till julafton i v https://t.co/ePNaVUkyiI,AllsvenskanSE,3620998455,sv,Compete for the official Allsvenskan ball for 2020 by answering a new question every day until Christmas Eve iv https://t.co/ePNaVUkyiI
Tävla om den officiella Allsvenskan-bollen för 2020 genom att svara på en ny fråga varje dag fram till julafton i v https://t.co/MKoQS00XZY,AllsvenskanSE,3620998455,sv,Compete for the official Allsvenskan ball for 2020 by answering a new question every day until Christmas Eve iv https://t.co/MKoQS00XZY
Den kenyanske landslagsspelaren Erick Otieno är klar för @aikfotboll. Läs mer: https://t.co/Ek3Vv6yWAb #Allsvenskan https://t.co/UnqAVnWhBO,AllsvenskanSE,3620998455,sv,Kenyan national team player Erick Otieno is ready for @aikfotboll. Read more: https://t.co/Ek3Vv6yWAb #Allsvenskan https://t.co/UnqAVnWhBO
Tävla om den officiella Allsvenskan-bollen för 2020 genom att svara på en ny fråga varje dag fram till julafton i v https://t.co/CjRMSl8569,AllsvenskanSE,3620998455,sv,Compete for the official Allsvenskan ball for 2020 by answering a new question every day until Christmas Eve iv https://t.co/CjRMSl8569
Tävla om den officiella Allsvenskan-bollen för 2020 genom att svara på en ny fråga varje dag fram till julafton i v https://t.co/l2Nx4odef7,AllsvenskanSE,3620998455,sv,Compete for the official Allsvenskan ball for 2020 by answering a new question every day until Christmas Eve iv https://t.co/l2Nx4odef7
"Den 3 december 2006 gjorde @IFElfsborg1904 klart med engelske anfallaren James Keene, som sedan kom att göra en bra https://t.co/T6br5aD1vO",AllsvenskanSE,3620998455,sv,"On December 3, 2006 @ IFElfsborg1904 made clear with English striker James Keene, who then made a good https://t.co/T6br5aD1vO"
".@bkhackenofcl har gjort klart med backen Tobias Carlsson från allsvenska nykomlingen @VarbergsBoISFC 

 Läs mer https://t.co/RQEj60hG4q",AllsvenskanSE,3620998455,sv,. @ bkhackenofcl has made clear with the slop Tobias Carlsson from the all-newcomer @VarbergsBoISFC Read more https://t.co/RQEj60hG4q
RT @SEF_Elitfotboll: Utan deras hårda jobb så skulle det inte vara möjligt https://t.co/RIUNlbEjjp,AllsvenskanSE,3620998455,sv,RT @SEF_Elitfotboll: Without their hard work it would not be possible https://t.co/RIUNlbEjjp
RT @SEF_Elitfotboll: När Allsvenskans Presenting Partner @DHLexpress skulle genomföra sin årliga volontärdag så var valet enkelt. Några av,AllsvenskanSE,3620998455,sv,"RT @SEF_Elitfotboll: When Allsvenskans Presenting Partner @DHLexpress would carry out their annual volunteer day, the choice was easy. Some of"
Tävla om den officiella Allsvenskan-bollen för 2020 genom att svara på en ny fråga varje dag fram till julafton i v https://t.co/FxCq63tVXP,AllsvenskanSE,3620998455,sv,Compete for the official Allsvenskan ball for 2020 by answering a new question every day until Christmas Eve iv https://t.co/FxCq63tVXP
RT @siriusfotboll:  Simon Gefvert är klar för Sirius! Den 22-årige yttern ansluter från Karlslund efter en tids provspel med Blåsvart.,AllsvenskanSE,3620998455,sv,RT @sirius football: Simon Gefvert is ready for Sirius! The 22-year-old outsider joins from Karlslund after a time trial with Blåsvart.
"RT @MjallbyAIFs: Milos lämnar MAIF, läs mer på hemsidan. 

https://t.co/VLRWo0whdR",AllsvenskanSE,3620998455,sv,"RT @MjallbyAIFs: Milos leaves MAIF, read more on the website. https://t.co/VLRWo0whdR"
"Det är första advent, det är december och det är dags för julkalender-quiz 

Tävla om den officiella Allsvenskan- https://t.co/4JoXURxz9G",AllsvenskanSE,3620998455,sv,"It&#39;s the first advent, it&#39;s December and it&#39;s time for the Christmas calendar quiz Compete for the official Allsvenskan- https://t.co/4JoXURxz9G"
Idag skickar vi ett stort grattis till @bkhackenofcl:s lagkapten Rasmus Lindgren på hans 35:e födelsedag  Blir det https://t.co/qmMwphuAgb,AllsvenskanSE,3620998455,sv,Today we send a big congratulations to @bkhackenofcl&#39;s team captain Rasmus Lindgren on his 35th birthday It will be https://t.co/qmMwphuAgb
Här är profilerna som lägger skorna på hyllan 2019. Läs mer: https://t.co/I010aMr0iu #Allsvenskan https://t.co/XIWkdq5Efk,AllsvenskanSE,3620998455,sv,Here are the profiles that put the shoes on the shelf 2019. Read more: https://t.co/I010aMr0iu #Allsvenskan https://t.co/XIWkdq5Efk
Det blev till slut seger för @Malmo_FF i Europa League-mötet med Dynamo Kiev. Markus Rosenberg fick det perfekta sl https://t.co/p0gN3L5PBG,AllsvenskanSE,3620998455,sv,"In the end, it was victory for @Malmo_FF in the Europa League meeting with Dynamo Kiev. Markus Rosenberg got the perfect beat https://t.co/p0gN3L5PBG"
Spelordningen till Svenska Cupens gruppspel är nu fastlagd. Se när ditt lag spelar: https://t.co/w7d9egOKT7 https://t.co/v1q1BCx8MT,AllsvenskanSE,3620998455,sv,The order of play for the Swedish Cup group games is now established. See when your team plays: https://t.co/w7d9egOKT7 https://t.co/v1q1BCx8MT
När @Malmo_FF i kväll möter Dynamo Kiev i den femte omgången av gruppspelet i Europa League gör Markus Rosenberg si https://t.co/pSbdQ1NQJI,AllsvenskanSE,3620998455,sv,"When @Malmo_FF tonight meets Dynamo Kiev in the fifth round of the Europa League group stage, Markus Rosenberg in https://t.co/pSbdQ1NQJI"
Trotjänaren Per Karlsson lämnar @FFF_Live efter sju år. Läs mer: https://t.co/1Bi5V2UVpn #Allsvenskan https://t.co/lfJoE3qlNq,AllsvenskanSE,3620998455,sv,Trio servant Per Karlsson leaves @FFF_Live after seven years. Read more: https://t.co/1Bi5V2UVpn #Allsvenskan https://t.co/lfJoE3qlNq
Med anledning av beviljade och icke beviljade elitlicenser för säsongen 2020: https://t.co/q96RdbJVoT https://t.co/ltnOBVfrnP,AllsvenskanSE,3620998455,sv,Due to granted and non-granted elite licenses for the 2020 season: https://t.co/q96RdbJVoT https://t.co/ltnOBVfrnP
RT @SEF_Elitfotboll: Så här blir 2020 https://t.co/LSWAVL1Fse,AllsvenskanSE,3620998455,sv,RT @SEF_Elitfotboll: How to be 2020 https://t.co/LSWAVL1Fse
"RT @SEF_Elitfotboll: Säsongen i siffror 2019:
https://t.co/XiH8DAvf1s https://t.co/HAZEUR02zn",AllsvenskanSE,3620998455,sv,RT @SEF_Elitfotboll: The season in numbers 2019: https://t.co/XiH8DAvf1s https://t.co/HAZEUR02zn
Lagkapten Anel Rashkaj lämnar @afc__eskilstuna. Läs mer: https://t.co/Uf9cUkDGeL #Allsvenskan https://t.co/L6wGSDVCeH,AllsvenskanSE,3620998455,sv,Team captain Anel Rashkaj leaves @afc__eskilstuna. Read more: https://t.co/Uf9cUkDGeL #Allsvenskan https://t.co/L6wGSDVCeH
" #Allsvenskan:s Upptaktsträff 2020 kommer att hållas 24 mars på Clarion Hotel Arlanda Airport.

 Läs mer: https://t.co/DQX2UQYeU5",AllsvenskanSE,3620998455,sv,#Allsvenskan&#39;s Entrance Meeting 2020 will be held March 24 at Clarion Hotel Arlanda Airport. Read more: https://t.co/DQX2UQYeU5
"RT @SEF_Elitfotboll: Månadens spelare 2019 - 120 000 kronor från Svenska Spel till klubbarnas samhällsengagemang:
https://t.co/yL6Y8Mw6gw",AllsvenskanSE,3620998455,sv,"RT @SEF_Elitfotboll: Player of the Month 2019 - SEK 120,000 from Svenska Spel for the club&#39;s community engagement: https://t.co/yL6Y8Mw6gw"
"RT @SEF_Elitfotboll: Svenska klubblag i topp av internationella listor:
https://t.co/RfqHZwnwFF

@DIF_Fotboll @bkhackenofcl @Malmo_FF @GIFS",AllsvenskanSE,3620998455,sv,RT @SEF_Elitfotboll: Swedish club team at the top of international lists: https://t.co/RfqHZwnwFF @DIF_Fotboll @bkhackenofcl @Malmo_FF @GIFS
"RT @SEF_Elitfotboll: Datum och plats för Upptaktsträffarna 2020 är klara:
https://t.co/Vl8BtqTzGO https://t.co/RzVvP1uQUG",AllsvenskanSE,3620998455,sv,RT @SEF_Elitfotboll: The date and place for the Tournament Meetings 2020 are ready: https://t.co/Vl8BtqTzGO https://t.co/RzVvP1uQUG
Laorent Shabani och @Malmo_FF går skilda vägar när mittfältarens kontrakt går ut. Läs mer: https://t.co/wc45LYdjMm https://t.co/aVdk1jMj65,AllsvenskanSE,3620998455,sv,Laorent Shabani and @Malmo_FF take different paths when the midfielder&#39;s contract expires. Read more: https://t.co/wc45LYdjMm https://t.co/aVdk1jMj65
"I november 2003 köptes Daniel Sjölund loss av @DIF_Fotboll från Liverpool FC, efter att han på lån hjälpt Djurgårde https://t.co/LoQPmh1bgb",AllsvenskanSE,3620998455,sv,"In November 2003, Daniel Sjölund was redeemed by Liverpool FC @DIF_Fotboll after he helped Djurgårde on loan https://t.co/LoQPmh1bgb"
"Målvakten Giannis Anestis har kritat på ett nytt kontrakt med @IFKGoteborg 

""En lösning vi jobbat väldigt hårt f https://t.co/BygdsQBFtq",AllsvenskanSE,3620998455,sv,Goalkeeper Giannis Anestis has signed a new contract with @IFKGoteborg &quot;A solution we worked very hard for https://t.co/BygdsQBFtq
"RT @siriusfotboll:  Lukas Jonsson stannar i Sirius! Målvakten har skrivit på ett nytt tvåårskontrakt med Blåsvart. 

 ""När man fick pr",AllsvenskanSE,3620998455,sv,RT @sirius football: Lukas Jonsson stays in Sirius! The goalkeeper has signed a new two-year contract with Blåsvart. &quot;When you got pr
"Ian Sirelius och Christer Gustafsson lämnar @siriusfotboll efter nio respektive åtta säsonger i klubben.

 ""Jag k https://t.co/5mPLQYB0Sy",AllsvenskanSE,3620998455,sv,Ian Sirelius and Christer Gustafsson leave @siriusfotboll after nine and eight seasons respectively at the club. &quot;I https://t.co/5mPLQYB0Sy
".@HelsingborgsIF:s back Markus Holgersson lägger skorna på hyllan.

 ""Jag vill tacka alla i HIF och alla supportr https://t.co/KWwIrEFCiO",AllsvenskanSE,3620998455,sv,@ HelsingborgsIF&#39;s back Markus Holgersson puts his shoes on the shelf. &quot;I want to thank everyone in HIF and all the support https://t.co/KWwIrEFCiO
"Idag säger vi grattis på 34-årsdagen till @KalmarFF-ikonen Viktor Elm 

39 allsvenska mål har det blivit i KFF-tr https://t.co/bxsADLTxCA",AllsvenskanSE,3620998455,sv,Today we say congratulations on the 34th anniversary of the @ KalmarFF icon Viktor Elm 39 all Swedish goals it has become in KFF-tr https://t.co/bxsADLTxCA
Gruppspelet till Svenska Cupen har lottats. Se vilka motståndare ditt lag möter: https://t.co/PfLlTP4krA https://t.co/ZYcsleP7zV,AllsvenskanSE,3620998455,sv,The group play for the Swedish Cup has been drawn. See which opponents your team meets: https://t.co/PfLlTP4krA https://t.co/ZYcsleP7zV
"Officiellt: Sollentuna FK värvar mittfältare
https://t.co/RUQNgol924
#ettanfotboll https://t.co/YQ6y8ZCOD3",ftransfers,95957695,sv,Official: Sollentuna FK recruits midfielders https://t.co/RUQNgol924 #ettanfotboll https://t.co/YQ6y8ZCOD3
"Sportchefen bekräftar - Håland har träffat två klubbar
https://t.co/KaWAMKvhcn https://t.co/1k52FVLQO1",ftransfers,95957695,sv,Sports manager confirms - Håland has met two clubs https://t.co/KaWAMKvhcn https://t.co/1k52FVLQO1
"Napoli värvar från Milan och säljer till Inter?
https://t.co/T8xX5NEy6V https://t.co/mcoXUzL2YZ",ftransfers,95957695,sv,Napoli recruits from Milan and sells to Inter? https://t.co/T8xX5NEy6V https://t.co/mcoXUzL2YZ
"Giganten uppges inkludera stjärnan i bud på Koulibaly
https://t.co/9fBdTfeBmC https://t.co/XKqJkoL4zm",ftransfers,95957695,sv,The giant is reported to include the star in the bid on Koulibaly https://t.co/9fBdTfeBmC https://t.co/XKqJkoL4zm
"De uppges utmana om John Guidetti
https://t.co/HraMr59497 https://t.co/K2160ZdMnh",ftransfers,95957695,sv,They are reportedly challenging John Guidetti https://t.co/HraMr59497 https://t.co/K2160ZdMnh
"Officiellt: Division 2-klubb värvar Bennassar Nilsson
https://t.co/LjvCLORh9y https://t.co/5rqS7rOtvU",ftransfers,95957695,sv,Official: Division 2 club recruits Bennassar Nilsson https://t.co/LjvCLORh9y https://t.co/5rqS7rOtvU
"Sportchefen bekräftar: ""Vi förhandlar med Liverpool""
https://t.co/ytuzdHTK5u https://t.co/TC2OMqn5vg",ftransfers,95957695,sv,Sports manager confirms: &quot;We are negotiating with Liverpool&quot; https://t.co/ytuzdHTK5u https://t.co/TC2OMqn5vg
"Uppgifter: Förre stjärnan aktuell för AIK
https://t.co/aJRLzSXYkz
#allsvenskan #aik https://t.co/R8SLAoZz09",ftransfers,95957695,sv,Tasks: First star current for AIK https://t.co/aJRLzSXYkz #allsvenskan #aik https://t.co/R8SLAoZz09
"Officiellt: Han blir ny tränare i GIF Sundsvall
https://t.co/dz2RpECJ19
#superettan https://t.co/qbpWz4Ldiw",ftransfers,95957695,sv,Official: He becomes new coach in GIF Sundsvall https://t.co/dz2RpECJ19 #superettan https://t.co/qbpWz4Ldiw
"Officiellt: Landskrona BoIS förlänger med målvakt
https://t.co/drcnKygH9g
#ettanfotboll https://t.co/hQoFTZYT7E",ftransfers,95957695,sv,Official: Landskrona BoIS extends with goalkeeper https://t.co/drcnKygH9g #ettanfotboll https://t.co/hQoFTZYT7E
"Fletcher: ""Han vill uppenbarligen inte vara i Tottenham""
https://t.co/feSPXfLPl2 https://t.co/XM8h7uwEYk",ftransfers,95957695,sv,Fletcher: &quot;He obviously doesn&#39;t want to be in Tottenham&quot; https://t.co/feSPXfLPl2 https://t.co/XM8h7uwEYk
"Officiellt: Lagkaptenen förlänger med Umeå FC
https://t.co/IUz2Bx3lEz
#superettan https://t.co/quDIct9aHz",ftransfers,95957695,sv,Official: Team captain extends with Umeå FC https://t.co/IUz2Bx3lEz #superettan https://t.co/quDIct9aHz
"Dembl kopplas ihop med italiensk storklubb
https://t.co/XTgZCEsUk1 https://t.co/KcOYJL6fHg",ftransfers,95957695,da,Dembl is paired with Italian big club https://t.co/XTgZCEsUk1 https://t.co/KcOYJL6fHg
"Officiellt: AFC Eskilstuna kontrakterar talang
https://t.co/VxkrStruI4
#superettan https://t.co/foniD1tfjL",ftransfers,95957695,da,Official: AFC Eskilstuna contracts talent https://t.co/VxkrStruI4 #superettan https://t.co/foniD1tfjL
"Sportchefen: ""Storklubbar vill ha Minamino - jag hade inte tvekat på att värva honom""
https://t.co/tPDyYP7JjV https://t.co/ltcp6jIeoW",ftransfers,95957695,sv,Sports Manager: &quot;Big clubs want Minamino - I had no hesitation in recruiting him&quot; https://t.co/tPDyYP7JjV https://t.co/ltcp6jIeoW
"Willian: ""Min agent förhandlar med dem""
https://t.co/tClmq0H04R https://t.co/IZr73WcU0u",ftransfers,95957695,sv,Willian: &quot;My agent negotiates with them&quot; https://t.co/tClmq0H04R https://t.co/IZr73WcU0u
"Neymar: ""r jag lycklig i Paris? Jag är...""
https://t.co/zjpLtJYL7Y https://t.co/blo02cuv3q",ftransfers,95957695,sv,Neymar: &quot;Am I Happy in Paris? I&#39;m ...&quot; https://t.co/zjpLtJYL7Y https://t.co/blo02cuv3q
"Jagas av storklubbar - hyllas av Guardiola: ""r en toppspelare""
https://t.co/KpjgExvNSh https://t.co/4es27yXwBf",ftransfers,95957695,sv,Hunted by major clubs - acclaimed by Guardiola: &quot;is a top player&quot; https://t.co/KpjgExvNSh https://t.co/4es27yXwBf
"Tottenham kan sälja mittfältaren i januari
https://t.co/dD5wmPNSrQ https://t.co/7AtQvpV5b4",ftransfers,95957695,sv,Tottenham can sell midfielder in January https://t.co/dD5wmPNSrQ https://t.co/7AtQvpV5b4
"Officiellt: Ljungskile SK förlänger med nyckelspelare
https://t.co/LkPvdp6o8y
#superettan https://t.co/EVCdGTKbGd",ftransfers,95957695,sv,Official: Ljungskile SK extends with key player https://t.co/LkPvdp6o8y #superettan https://t.co/EVCdGTKbGd
"Rasmus Jönsson kan bryta kontraktet och återvända till Allsvenskan
https://t.co/euM7B2Ttgh
#allsvenskan https://t.co/VsHRZ6xzsw",ftransfers,95957695,sv,Rasmus Jönsson can cancel the contract and return to Allsvenskan https://t.co/euM7B2Ttgh #allsvenskan https://t.co/VsHRZ6xzsw
"Uppgifter: Unai Emery öppen för PL-klubben, men...
https://t.co/tz1C7EnltA https://t.co/76O0Km39jX",ftransfers,95957695,sv,"Tasks: Unai Emery open to PL club, but ... https://t.co/tz1C7EnltA https://t.co/76O0Km39jX"
"Fem klubbar kan göra upp om Todibo
https://t.co/MyZIqSr9we https://t.co/clgWkc854w",ftransfers,95957695,sv,Five clubs can settle on Todibo https://t.co/MyZIqSr9we https://t.co/clgWkc854w
"Berge om toppklubben: ""Det var trevligt att spela där""
https://t.co/hmMIi5AFs4 https://t.co/UM8zHnupbh",ftransfers,95957695,sv,Berge on the top club: &quot;It was nice to play there&quot; https://t.co/hmMIi5AFs4 https://t.co/UM8zHnupbh
"Uppgifter: Så löser GIF Sundsvall tränarfrågan
https://t.co/ZMygAq8zdZ
#superettan https://t.co/DjYLHjbiRl",ftransfers,95957695,sv,Tasks: How GIF Solves Sundsvall Trainer Question https://t.co/ZMygAq8zdZ #superettan https://t.co/DjYLHjbiRl
"Engelsk storklubb kan värva Takumi Minamino
https://t.co/IJ0YwbiuZH https://t.co/zxYUJBUS5P",ftransfers,95957695,sv,English major club can recruit Takumi Minamino https://t.co/IJ0YwbiuZH https://t.co/zxYUJBUS5P
"""Som det känns just nu blir det ingen återkomst i FK""
https://t.co/QCdVbfNVdw
#allsvenskan https://t.co/spGdKQjdMB",ftransfers,95957695,sv,&quot;As it feels right now there will be no return in FK&quot; https://t.co/QCdVbfNVdw #allsvenskan https://t.co/spGdKQjdMB
"GIF Sundsvall vill värva mittfältaren: ""Alltid välkommen""
https://t.co/Tx2xrADDid
#superettan https://t.co/ZmuEE1ZmVT",ftransfers,95957695,sv,GIF Sundsvall wants to recruit the midfielder: &quot;Always welcome&quot; https://t.co/Tx2xrADDid #superettan https://t.co/ZmuEE1ZmVT
"""Om de kan värva Messi är det fantastiskt - men annars...""
https://t.co/rwLx9uCAtu https://t.co/lwBwKfeLUR",ftransfers,95957695,sv,"&quot;If they can recruit Messi, it&#39;s great - but otherwise ...&quot; https://t.co/rwLx9uCAtu https://t.co/lwBwKfeLUR"
"Gennaro Gattuso kan värva från Milan
https://t.co/mdwfSzsfcv https://t.co/u4CYsTLA5h",ftransfers,95957695,sv,Gennaro Gattuso can refer from Milan https://t.co/mdwfSzsfcv https://t.co/u4CYsTLA5h
"De uppges visa starkast intresse för Kai Havertz
https://t.co/MdpFPdpF4U https://t.co/ZxAEOLMIUc",ftransfers,95957695,sv,They are reported to show strongest interest in Kai Havertz https://t.co/MdpFPdpF4U https://t.co/ZxAEOLMIUc
"Uppgifter: r överens om Kulusevski - för 367 miljoner
https://t.co/tRjiyIjpap https://t.co/bTmjwthd3s",ftransfers,95957695,sv,Details: agree on Kulusevski - for 367 million https://t.co/tRjiyIjpap https://t.co/bTmjwthd3s
"Officiellt: Jens T Andersson lämnar AIK
https://t.co/pUFzO5NN6o
#allsvenskan #aik https://t.co/AuaCrZ77FM",ftransfers,95957695,sv,Official: Jens T Andersson leaves AIK https://t.co/pUFzO5NN6o #allsvenskan #aik https://t.co/AuaCrZ77FM
"Håland uppges ha landat - för förhandlingar med storklubben
https://t.co/lmBsgDMpvs https://t.co/ag2VWqGQtm",ftransfers,95957695,sv,Håland is reported to have landed - for negotiations with the big club https://t.co/lmBsgDMpvs https://t.co/ag2VWqGQtm
"Kostade närmare 800 miljoner - lämnar Atletico Madrid i januari?
https://t.co/wggJdARmZV https://t.co/B2kH4vtAwz",ftransfers,95957695,sv,Cost nearly 800 million - will leave Atletico Madrid in January? https://t.co/wggJdARmZV https://t.co/B2kH4vtAwz
"Han uppges kunna bli tränare i Kalmar FF
https://t.co/axKgtfiqwf
#allsvenskan https://t.co/Ls7C593R5j",ftransfers,95957695,sv,He is reported to be a coach in Kalmar FF https://t.co/axKgtfiqwf #allsvenskan https://t.co/Ls7C593R5j
"Malmö FF uppges jaga landslagsanfallare
https://t.co/EF1Qfzv4Sp
#allsvenskan #mff https://t.co/Ruwdt4dLt5",ftransfers,95957695,sv,Malmö FF reportedly chasing national team striker https://t.co/EF1Qfzv4Sp #allsvenskan #mff https://t.co/Ruwdt4dLt5
"Gattuso om Ibrahimovic: ""Jag vill prata om...""
https://t.co/xcmYf1FYpc https://t.co/JOcx4q6XNp",ftransfers,95957695,sv,Gattuso about Ibrahimovic: &quot;I want to talk about ...&quot; https://t.co/xcmYf1FYpc https://t.co/JOcx4q6XNp
"Uwe Rösler uppges lämna - köps ut av Malmö FF
https://t.co/Cg5ZoH8oSD
#allsvenskan #mff https://t.co/D4KKRRJPpA",ftransfers,95957695,sv,Uwe Rösler is reportedly leaving - purchased by Malmö FF https://t.co/Cg5ZoH8oSD #allsvenskan #mff https://t.co/D4KKRRJPpA
"Officiellt: Falkenbergs FF förlänger med försvarare
https://t.co/zfazqYWJsq
#allsvenskan https://t.co/YQYuGKUE8v",ftransfers,95957695,sv,Official: Falkenbergs FF extends with defender https://t.co/zfazqYWJsq #allsvenskan https://t.co/YQYuGKUE8v
"Uppgifter: Arsenal har erbjudit tränaren ett kontraktsförslag
https://t.co/J7hD1FYsKb https://t.co/fwkMWk2WIP",ftransfers,95957695,sv,Tasks: Arsenal has offered the coach a contract proposal https://t.co/J7hD1FYsKb https://t.co/fwkMWk2WIP
"Albin Gashi uppges vara nära Superettanklubb
https://t.co/yeqrSJjtGS
#superettan https://t.co/DnlbRkDV79",ftransfers,95957695,sv,Albin Gashi is reported to be near the Superettan Club https://t.co/yeqrSJjtGS #superettan https://t.co/DnlbRkDV79
"Officiellt: Christian Rubio Sivodedov förlänger kontraktet
https://t.co/IleJVDgXvX
#superettan https://t.co/t75zlXncQF",ftransfers,95957695,sv,Official: Christian Rubio Sivodedov extends contract https://t.co/IleJVDgXvX #superettan https://t.co/t75zlXncQF
"Officiellt: Gennaro Gattuso tar över Napoli
https://t.co/g7n0my72vJ https://t.co/zMuB6Vsfcp",ftransfers,95957695,sv,Official: Gennaro Gattuso takes over Naples https://t.co/g7n0my72vJ https://t.co/zMuB6Vsfcp
"MFF:s rival bekräftar: ""Försökte värva Markus Rosenberg""
https://t.co/QGU1YeMIN0
#allsvenskan #mff https://t.co/I1igWtESgu",ftransfers,95957695,sv,MFF&#39;s rival confirms: &quot;Tried to recruit Markus Rosenberg&quot; https://t.co/QGU1YeMIN0 #allsvenskan #mff https://t.co/I1igWtESgu
"Storklubben trappar upp jakten på Wilfried Zaha
https://t.co/uqLYiJSAFV https://t.co/5iBiDumzeR",ftransfers,95957695,sv,The big club steps up the hunt for Wilfried Zaha https://t.co/uqLYiJSAFV https://t.co/5iBiDumzeR
"Officiellt: Placerats i storklubbar - förlänger nu kontraktet
https://t.co/9riEMzLe3T https://t.co/tDYXPHXSpm",ftransfers,95957695,sv,Official: Placed in major clubs - now extends contract https://t.co/9riEMzLe3T https://t.co/tDYXPHXSpm
"Officiellt: Nahom Girmai Netabay klar för IK Sirius
https://t.co/Z5NjUacjIQ
#allsvenskan https://t.co/F5omxGi3J0",ftransfers,95957695,no,Official: Nahom Girmai Netabay ready for IK Sirius https://t.co/Z5NjUacjIQ #allsvenskan https://t.co/F5omxGi3J0
