text,name,id,lang,translated
AIK:s tunga säsong fortsätter! I matchens sista sju minuter tappade laget från ledning till förlust #Twittpuck https://t.co/e11jWCYnpU,cmoresport,31806011,sv,"AIK&#39;s heavy season continues! In the final seven minutes of the match, the team lost from leadership to loss #Twittpuck https://t.co/e11jWCYnpU"
AIK fick ett powerplay längre än två minuter. Varför? Båsdörren gick inte att öppna... #Twittpuck https://t.co/8fP00ove2w,cmoresport,31806011,sv,AIK got a powerplay longer than two minutes. Why? The booth door could not be opened ... #Twittpuck https://t.co/8fP00ove2w
Nollan är spräckt på Hovet. Henrik Rommel ger hemmalaget @aikishockey ledningen mot Almtuna. #Twittpuck https://t.co/NvICH501pc,cmoresport,31806011,sv,Zero is cracked on the hoof. Henrik Rommel gives the home team @aikishockey the lead against Almtuna. #Twittpuck https://t.co/NvICH501pc
PANG! @SodertaljeSK utökar till 2-0 genom Christopher Bengtsson i powerplay. #Twittpuck #Hockeyallsvenskan https://t.co/oEKbMbFDlJ,cmoresport,31806011,sv,WHAM! @SodertaljeSK increases to 2-0 by Christopher Bengtsson in powerplay. #Twittpuck #Hockeyallsvenskan https://t.co/oEKbMbFDlJ
19-årige Adam Wilsby ger Södertälje ledningen #Twittpuck #Hockeyallsvenskan https://t.co/Q2L4xca3Tc,cmoresport,31806011,sv,19-year-old Adam Wilsby gives Södertälje the lead #Twittpuck #Hockeyallsvenskan https://t.co/Q2L4xca3Tc
"@LitenH83 Hej. AirPlay direkt från appen ska fungera. Skärmdubblering kan ge svart skärm. Så hoppas du fått bild nu  
/Stefan",cmoresport,31806011,sv,@ LitenH83 Hi. AirPlay directly from the app should work. Screen duplication can produce a black screen. So hope you got a picture now / Stefan
"HANDBOLLSLIGAN! 
MalmöKristianstad
HelsingborgYstads IF
Eskilstuna GuifAlingsås
18.50
C More och Sportk https://t.co/hJ8oR2JBZS",cmoresport,31806011,sv,Handball League! MalmöKristianstad HelsingborgYstads IF Eskilstuna GuifAlingsås 18.50 C More and Sportk https://t.co/hJ8oR2JBZS
"HOCKEYALLSVENSKAN! 
AIKAlmtuna
VästervikSödertälje
18.55
C More
https://t.co/qiXcvbvJWv https://t.co/WqVpnqIxj8",cmoresport,31806011,sv,Hockeyallsvenskan! AIKAlmtuna VästervikSödertälje 18.55 C More https://t.co/qiXcvbvJWv https://t.co/WqVpnqIxj8
Piteå Hockeys poängkung Magnus Isaksson är klar för Skellefteå AIK. 32-årige centern lånas ut under JVM. #skeaik #SHL #Hockeyettan,Hockeyblogg,33462318,sv,Piteå Hockey&#39;s points king Magnus Isaksson is ready for Skellefteå AIK. The 32-year-old center is lent out under JVM. #skeaik #SHL #Hockeyettan
"Roger Melin visade känslorna på PK:n efter 2-3-förlusten mot #skeaik: ""Det är tråkigt att det ska behöva avgöras på https://t.co/XnvEizS3kO",Hockeyblogg,33462318,sv,Roger Melin showed the feelings on the PK after the 2-3 loss to #skeaik: &quot;It is sad that it needs to be decided on https://t.co/XnvEizS3kO
@andersforsgren Klassisk JINX,Hockeyblogg,33462318,da,@andersforsgren Classic JINX
Mattias Ritola visar prov på sin kyla när han iskallt väntar ut och rundar Lindvall innan han lägger in 10-pucken https://t.co/o5IKv43NGV,Hockeyblogg,33462318,sv,Mattias Ritola shows a test of his cold when he coldly waits out and rounds Lindvall before putting in the 10-puck https://t.co/o5IKv43NGV
"Jag tror på många mål i Skellefteå idag. 
#målkalas?",Hockeyblogg,33462318,sv,I believe in many goals in Skellefteå today. # Målkalas?
Jonte Berggren magsjuk och Gustaf Lindvall tillbaka i spel. Där har ni senaste #skeaik-nytt inför matchen mot Leksand. #SHL,Hockeyblogg,33462318,sv,Jonte Berggren stomach sick and Gustaf Lindvall back in play. There you have the latest # skeaik news for the match against Leksand. #SHL
@BluebeanRL Japp!,Hockeyblogg,33462318,en,
"Andra periodens försvarsspel av #skeaik är lika svagt som vädret är bra i Skellefteå just nu. 
Ett totalt jävla mörker alltså...",Hockeyblogg,33462318,sv,The second period defense game of #skeaik is as weak as the weather is good in Skellefteå right now. A total damn darkness thus ...
Pratade med Rickard Hugg igår och då sa han att det börjar kännas bättre och bättre och att självförtroendet växer. https://t.co/FCAQJjih8b,Hockeyblogg,33462318,sv,Talked to Rickard Hugg yesterday and then he said it is starting to feel better and better and that confidence is growing. https://t.co/FCAQJjih8b
"Skellefteå leder med 3-1 och Jacob Olofsson, som låg bakom Kiiskinens mål, är riktigt, riktigt bra idag. Den spelar https://t.co/gQZhdjze1F",Hockeyblogg,33462318,sv,"Skellefteå leads with 3-1 and Jacob Olofsson, who was behind Kiiskinen&#39;s goal, is really, really good today. It plays https://t.co/gQZhdjze1F"
När Malmö kvitterar har Skellefteå tre backar på isen. Trots det får Johan Olofsson stå helt själv framför Lindvall https://t.co/HSuc4KEAKh,Hockeyblogg,33462318,sv,"When Malmö acknowledges, Skellefteå has three slopes on the ice. Despite this, Johan Olofsson is allowed to stand in front of Lindvall himself https://t.co/HSuc4KEAKh"
"Skellefteå AIK:s Albin Eriksson stängs av till 9:e december efter matchstraffet för ""Abuse of Officials"" i helgens https://t.co/UiOSPxHlND",Hockeyblogg,33462318,sv,Skellefteå AIK&#39;s Albin Eriksson will be suspended until December 9 after the match penalty for &quot;Abuse of Officials&quot; this weekend&#39;s https://t.co/UiOSPxHlND
Mantas i mål och Burström missar matchen på grund av skada. Det under en ödesmättad kväll för #skeaik borta mot jum https://t.co/Mt2up2etqx,Hockeyblogg,33462318,sv,Mantas in goal and Burström miss the match due to injury. It on a fateful night for #skeaik away to you https://t.co/Mt2up2etqx
@antonj85 Poängen var iaf hur mycket han hunnit med å han är bara 18 bast!!,Hockeyblogg,33462318,sv,"@ antonj85 The point was, how much he got on hand he is only 18 bast !!"
@antonj85 Har väl även spelat i Malå ,Hockeyblogg,33462318,sv,@ antonj85 Has also played in Malå
@antonj85 Det också. Spelade även i Ske AIK.,Hockeyblogg,33462318,sv,@ antonj85 That too. Also played in Ske AIK.
" Spelade i #skeaik som ungdom.
 Två säsonger i Clemensnäs. 
 En säsong i Timrå. 
 Två säsonger i AIK och allsve https://t.co/hSkUiuvpBu",Hockeyblogg,33462318,sv,Played in #skeaik as a youth. Two seasons in Clemensnäs. A season in Timrå. Two seasons in AIK and at all https://t.co/hSkUiuvpBu
Allt blev helt plötsligt mycket intressantare när Dick är tillbaka. #CHL #skeaik #DIF,Hockeyblogg,33462318,sv,Everything suddenly became much more interesting when Dick is back. #CHL #skeaik #DIF
@JonasFransson8 @Brynas Min analys är att tränarteamet verkligen vill få fler enheter att lyfta med Jocke och Mölle https://t.co/45o0X0KnWP,Hockeyblogg,33462318,sv,@ JonasFransson8 @Brynas My analysis is that the coach team really wants to get more units to lift with Jocke and Mölle https://t.co/45o0X0KnWP
"Möller  Olofsson  Kiiskinen
Alvarez  Pyatt  J Lindström

Där har ni #skeaik:s nya toppformationer inför matchen mot @Brynas. #SHL",Hockeyblogg,33462318,sv,Möller Olofsson Kiiskinen Alvarez Pyatt J Lindström There you have #skeaik&#39;s new top formations before the match against @Brynas. #SHL
"@ezzzet2 @patrikx9 Ingen skyller på domarna. Iaf inte jag. Pratade generellt om domarnivån, åt båda hållen.",Hockeyblogg,33462318,sv,"@ ezzzet2 @ patrikx9 No one blames the judges. Iaf not me. Generally talked about the referee level, both ways."
@patrikx9 Domarna valde att släppa några solklara tvåor. Och då satte man sig i positionen att man inte kunde ta för nåt. Klassiskt SHL...,Hockeyblogg,33462318,sv,@ patrikx9 The judges chose to release some sunny twos. And then you were put in the position that you couldn&#39;t take anything. Classic SHL ...
2-0 till Växjö efter en riktigt usel andra halva av första perioden av #skeaik.,Hockeyblogg,33462318,sv,2-0 to Växjö after a really lousy second half of the first period of #skeaik.
"Jimmie Ericsson tillbaka på planen. Spelar match ikväll. Men i en annan sport. 
https://t.co/5EsnrY0b1n",Hockeyblogg,33462318,sv,Jimmie Ericsson back on the pitch. Plays match tonight. But in another sport. https://t.co/5EsnrY0b1n
Albin Sundsvik har förlängt sitt kontrakt med #skeaik till 2022.,Hockeyblogg,33462318,sv,Albin Sundsvik has extended its contract with #skeaik to 2022.
@adam_stahl Var inte supervåldsam. Mest onödig och osmart. Men en checking to the head är ju alltid avstängningskvalitet på något sätt.,Hockeyblogg,33462318,sv,@adam_stahl Don&#39;t be super violent. Most unnecessary and nonsensical. But checking to the head is always the quality of the shutdown in some way.
@lillgolla Helt rätt. PHILIP! =),Hockeyblogg,33462318,sv,@lillgolla Quite right. PHILIP! =)
"Matchstraff på Anton Hedman efter en tackling mot Filip Brobergs huvud. 
#DIF #skeaik",Hockeyblogg,33462318,sv,Match penalty on Anton Hedman after a tackle against Filip Broberg&#39;s head. #DIF #skeaik
"Juniorsnurren funkar igen. 
Olofsson och Berggren återigen bakom Frödns PP-mål. Nu 40. 
#skeaik #DIF",Hockeyblogg,33462318,sv,The Junior Spin works again. Olofsson and Berggren again behind Frödn&#39;s PP goals. Now 40. #skeaik #DIF
@adam_stahl Paint har slutat funka. Så vi skippar effekterna!,Hockeyblogg,33462318,sv,@adam_stahl Paint has stopped working. So we skip the effects!
"""Juniorsnurren"", som vi även fick se mellan Berggren och Olofsson på gårdagens träning, funkar även på match då man https://t.co/i9V6vq3mzn",Hockeyblogg,33462318,sv,"The &quot;Junior Spin&quot;, which we also saw between Berggren and Olofsson at yesterday&#39;s training, also works at a match when you https://t.co/i9V6vq3mzn"
"Det kan eventuellt ha missats en offside innan Kiiskinens 10-mål... 
#skeaik DIF https://t.co/RnZ6wlpQIp",Hockeyblogg,33462318,no,It may have missed an offside before Kiiskinen&#39;s 10 goals ... #skeaik DIF https://t.co/RnZ6wlpQIp
"20 i Skellefteå Kraft Arena. 
Två mål av Tuomas Kiiskinen. 
Dundersucc! 
#skeaik",Hockeyblogg,33462318,sv,20 in Skellefteå Kraft Arena. Two goals by Tuomas Kiiskinen. Dundersucc! #skeaik
Så sjukt att Kiiskinen gör mål i första BYTET!,Hockeyblogg,33462318,sv,So sick that Kiiskinen scores in the first exchange!
Kiiskinen med Jocke och Pyatt. Ska bli jäkligt intressant att se vad den trion kan hitta på ikväll. Succ eller pan https://t.co/G6gzhRVucc,Hockeyblogg,33462318,sv,Kiiskinen with Jocke and Pyatt. Should be fucking interesting to see what that trio can find tonight. Success or pan https://t.co/G6gzhRVucc
På dagens Skellefteå AIK-träning så spelar Jocke och Pyatt med Rikard Hugg. Det kan vara ett tecken på att Kiiskine https://t.co/fY5svTf7B2,Hockeyblogg,33462318,sv,"At today&#39;s Skellefteå AIK training, Jocke and Pyatt play with Rikard Hugg. It may be a sign that Kiiskine https://t.co/fY5svTf7B2"
Skellefteå AIK lånar ut Adam Wilsby till Södertälje och förlänger samtidigt kontraktet med backtalangen med ett år. #skeaik #shl #twittpuck,Hockeyblogg,33462318,sv,Skellefteå AIK lends Adam Wilsby to Södertälje and at the same time extends the contract with the back talent by one year. #skeaik #shl #twittpuck
Skellefteå AIK:s unga lagbygge fortsätter övertyga och imponera. 31-segern på Hovet  inför stort svartgult stöd  https://t.co/bNaftU1R8v,Hockeyblogg,33462318,sv,Skellefteå AIK&#39;s young team building continues to convince and impress. 31 victory at Hovet facing big black-yellow support https://t.co/bNaftU1R8v
"Ny uppvisning av Jonte Berggren, och då har vi 11 när Adam Pettersson kan raka in pucken i tom kasse. #skeaik #LHC",Hockeyblogg,33462318,sv,"New show by Jonte Berggren, and then we have 11 when Adam Pettersson can shave the puck into an empty box. #skeaik #LHC"
"Har Jonas Holös fått sin korv på läktaren, eller? 

Ruggigt vackert av Jonte Berggren. #skeaik",Hockeyblogg,33462318,sv,"Has Jonas Holös got his sausage on the stand, or? Ruggedly beautiful by Jonte Berggren. #skeaik"
"@patrikx9 Absolut. Det är trots allt fortsatt, i mångt och mycket i alla fall, ett lotteri.",Hockeyblogg,33462318,sv,"@ patrikx9 Absolutely. After all, it is still a lottery, in many and many cases."
"@patrikx9 Har dock fått förklarat att det var Gordons klubba som stoppade Lindvalls handske, och i förlängningen ch https://t.co/Ry2spxPnl4",Hockeyblogg,33462318,sv,"@ patrikx9 However, it has been explained that it was Gordon&#39;s club that stopped Lindvall&#39;s glove, and by extension ch https://t.co/Ry2spxPnl4"
"Andrew Gordons mål döms bort. Visst, det var en rörig sekvens där mycket hände, men min känsla var att det borde ha https://t.co/aGM9HlIC9K",Hockeyblogg,33462318,sv,"Andrew Gordon&#39;s goal is cleared. Sure, it was a messy sequence where a lot happened, but my feeling was that it should have https://t.co/aGM9HlIC9K"
"Skellefteå AIK: meste, Fredrik Lindgren väljer att lägga skridskorna på hyllan. En storstilad karriär är således öv https://t.co/9kbRbwRGvR",Hockeyblogg,33462318,sv,"Skellefteå AIK: mostly, Fredrik Lindgren chooses to put the skates on the shelf. A large-scale career is thus https://t.co/9kbRbwRGvR"
Rhett Rakhshani lirar i fjärdekedjan men leder hela SHL:s poängliga. Det säger en hel del om Frölundas enorma bredd. #SHL #FHC,Hockeyblogg,33462318,sv,Rhett Rakhshani lurks in the fourth chain but leads the entire SHL&#39;s points. That says a lot about Frölunda&#39;s enormous breadth. #SHL #FHC
"@henrikleman Jo, för det är en tydlig late hit, enligt mig. Men svårt att veta om DN tycker att det överhuvudtaget https://t.co/ziCmBOBZIo",Hockeyblogg,33462318,sv,"@henrikleman Well, because it&#39;s a clear late hit, I think. But hard to know if DN thinks it at all https://t.co/ziCmBOBZIo"
"@henrikleman Ja, svårtolkat. Du kan ha rätt. Men hur som helst ingen avstängning. ",Hockeyblogg,33462318,sv,"@henrikleman Yes, difficult to interpret. You may be right. But anyway no shutdown."
"Ingen avstängning för Pontus Widerström. DN anser således att matchstraffet för late hit var hårt nog, dvs att inga https://t.co/CKTrbc8QzS",Hockeyblogg,33462318,sv,"No suspension for Pontus Widerström. DN therefore considers that the match penalty for late hit was tough enough, ie no https://t.co/CKTrbc8QzS"
En snart 36-årig Jocke Lindström upp i topp i poängligan efter tre framspelningar i 41-segern mot Växjö. #SHL https://t.co/6niwcUWA2S,Hockeyblogg,33462318,sv,A soon-to-be 36-year-old Jocke Lindström tops the score after three forwards in his 41 win against Växjö. #SHL https://t.co/6niwcUWA2S
Vilka minuter Skellefteå gör i Vida Arena då man sätter tre mål på 122 sekunder. Senast visade Andreas Wingerli sin https://t.co/XEq3G9Jvr5,Hockeyblogg,33462318,sv,"What minutes does Skellefteå do in Vida Arena when you set three goals in 122 seconds. Most recently, Andreas Wingerli showed his https://t.co/XEq3G9Jvr5"
SHL:s julhälsning 12 dagar kvar och idag kommer julhälsningen från Västerbotten och @skelleftea_aik. Jonathan Pud https://t.co/wdA0pkkH5M,SHLse,95990508,sv,SHL&#39;s Christmas greeting 12 days left and today the Christmas greeting comes from Västerbotten and @skelleftea_aik. Jonathan Pud https://t.co/wdA0pkkH5M
Under Musikhjälpen den här veckan tävlar C More ut en exklusiv tv-produktion till ett ungdomslag Mer info om dett https://t.co/asczUOzcjP,SHLse,95990508,sv,"During the Music Aid this week, C More is competing an exclusive TV production for a youth team More info on it https://t.co/asczUOzcjP"
"Näst ut i vår #SHLThrowback, som blickar tillbaka på säsongen för några av de spelare som ska spela JVM, är den ung https://t.co/YrOOrBmjmD",SHLse,95990508,sv,"Next in our #SHLThrowback, which looks back on the season for some of the players who will play JVM, is the young https://t.co/YrOOrBmjmD"
"SHL:s julhälsning 13 dagar kvar och näst på tur med en julhälsning är @DIFHockeyse - där Anton Hedman, Manuel gr https://t.co/eJR7i8h5FL",SHLse,95990508,sv,"SHL&#39;s Christmas greeting 13 days left and next in turn with a Christmas greeting is @DIFHockeyse - where Anton Hedman, Manuel gr https://t.co/eJR7i8h5FL"
"20 frågor med @frolunda_hc:s Niklas Rubin. Han berättar om sin bästa match i karriären, hur mycket han tar i benböj https://t.co/BVC4XxtQXv",SHLse,95990508,sv,"20 questions with @frolunda_hc&#39;s Niklas Rubin. He talks about his best match of his career, how much he takes in leg bending https://t.co/BVC4XxtQXv"
