text,name,id,lang,translated
RT @petepennanen: Toista vuotta putkeen valinta Veikkausliigan vuoden keskikenttäpelaajaksi ja samalla syöttöpörssin voitto. Iso kiitos kuu,KuPS1923,244668458.0,fi,RT @petepennanen: Repeat for one year as the Midfielder of the Year in the Veikkausliiga and at the same time the winner of the feed exchange. Big thank you moon
Mestarivalmentaja Jani Honkavaara tyhjensi palkintopöydän. #KuPS #veikkausliiga https://t.co/WANGKss6eW,KuPS1923,244668458.0,fi,Champion coach Jani Honkavaara cleared the award table. #KuPS #basketball league https://t.co/WANGKss6eW
"RT @Palloliitto: @Veikkausliiga vuoden valmentaja, Jani Honkavaara, @KuPS1923 

#CaptainsBall2019 https://t.co/NGfXYWEMbZ",KuPS1923,244668458.0,fi,"RT @Ballions Association: @League League Coach of the Year, Jani Honkavaara, @ KuPS1923 # CaptainsBall2019 https://t.co/NGfXYWEMbZ"
"RT @Palloliitto: @Veikkausliiga kauden 2019 syöttäjä on, vuoden keskikenttäpelaajaksikin valittu, @petepennanen, @KuPS1923 ! 

#CaptainsBal",KuPS1923,244668458.0,fi,"RT @Ballions Association: @League season 2019 pitcher, also selected as midfielder of the year, @petepennanen, @ KuPS1923! #CaptainsBal"
Kuopion Palloseuran kapteeni Petteri Pennanen on valittu toisena vuonna peräkkäin Veikkausliigan vuoden keskikenttä https://t.co/pD5V0FnSe7,KuPS1923,244668458.0,fi,Kuopio Palloseura captain Petteri Pennanen has been selected for the second year in a row by the Midfielder of the Veikkausliiga https://t.co/pD5V0FnSe7
"RT @Palloliitto: @Veikkausliiga ja mennyt kausi. Paras keskikenttäpelaaja on @petepennanen , @KuPS1923 !

#CaptainsBall2019 https://t.co/Is",KuPS1923,244668458.0,fi,"RT @Ballions Association: @League League and past season. The best midfielder is @petepennanen, @ KuPS1923! # CaptainsBall2019 https://t.co/Is"
"RT @Palloliitto: @Veikkausliiga paras puolustaja menneellä kaudella! 

Luis Carlos Murillo, @KuPS1923 

#CaptainsBall2019 https://t.co/MrxZ",KuPS1923,244668458.0,fi,"RT @Ballions Association: @League League best defender last season! Luis Carlos Murillo, @ KuPS1923 # CaptainsBall2019 https://t.co/MrxZ"
"RT @Palloliitto: Vuoden poikapelaaja, Hemmo Riihimäki, @KuPS1923 ! 

#CaptainsBall2019 https://t.co/AntqlBqjB5",KuPS1923,244668458.0,fi,"RT @Ballions Association: Hemmo Riihimäki, Boy of the Year, @ KuPS1923! # CaptainsBall2019 https://t.co/AntqlBqjB5"
Kuopion Palloseuran maalivahti Hemmo Riihimäki on valittu Vuoden poikapelaajaksi. BANZAI! #KuPS #veikkausliiga https://t.co/9N4Ue7Nw7D,KuPS1923,244668458.0,fi,Kuopio Palloseura goalkeeper Hemmo Riihimäki has been named Boy Player of the Year. BANZAI! #KuPS #health League https://t.co/9N4Ue7Nw7D
Kuopion Palloseura edustettuna Captain's Ball -gaalassa. #KuPS #captainsball https://t.co/5hN3itqv4P,KuPS1923,244668458.0,fi,Kuopio Ball Club represented at Captain&#39;s Ball Gala. #KuPS #captainsball https://t.co/5hN3itqv4P
"Kuopion Palloseura rakentaa ensi kauttaan harkitusti.

Lue lisää: https://t.co/JEEUZL4hSr #KuPS #veikkausliiga https://t.co/RrOsURcIDB",KuPS1923,244668458.0,fi,The Kuopio Palloseura is prudent in its construction. Read more: https://t.co/JEEUZL4hSr #KuPS #Working League https://t.co/RrOsURcIDB
"Eetu Rissanen ja VIljami Aittokoski pelasivat ensimmäiset ottelunsa Suomen U18-maajoukkueessa.

Lue lisää: https://t.co/Ba9yvhj9af",KuPS1923,244668458.0,fi,Eetu Rissanen and VIljami Aittokoski played their first matches in the Finnish U18 national team. Read more: https://t.co/Ba9yvhj9af
" Tapahtui kuukausi sitten Veritas Stadionilla.

#KuPS #veikkausliiga #kuopio https://t.co/ePpFOsdjKg",KuPS1923,244668458.0,fi,Happened a month ago at Veritas Stadium. #KuPS #best league #kuopio https://t.co/ePpFOsdjKg
"RT @DeporFinanzas:  10 most popular nordic countries football clubs on #twitter during october 2019 
 
Total interactions  

1.@DIF_Fot",KuPS1923,244668458.0,en,
"Ilmari Niskanen on ehdolla vuoden kuopiolaiseksi!

Viime vuonna voiton vei Petteri Pennanen ja sitä edellisenä vuon https://t.co/SjxEs473UZ",KuPS1923,244668458.0,fi,Ilmari Niskanen is nominated for Kuopio of the Year! Last year&#39;s winner was Petteri Pennanen and last year https://t.co/SjxEs473UZ
"Onnea @Huuhkajat!

Suomen mestarit ja Huuhkajat-kannattaja @petepennanen onnittelevat koko joukkuetta EM-kisapaikas https://t.co/otiFM8OQms",KuPS1923,244668458.0,fi,Congratulations @Shooters! Finnish Champions and Hellboy supporter @petepennanen congratulate the whole team on the European Championship site https://t.co/otiFM8OQms
"Kuopion kaupunki palkitsi Kuopion Palloseuran ""Vuoden ilmiönä 2019""
 https://t.co/IOccK06mFz #KuPS #veikkausliiga https://t.co/5SUKMSeM3Q",KuPS1923,244668458.0,fi,Kuopio City Awarded Kuopio Ball Club &quot;Phenomenon of the Year 2019&quot; https://t.co/IOccK06mFz #KuPS #best league
RT @TIKETTIofficial:  #Veikkausliiga'n mestarijoukkueen @KuPS1923'n kausikortit kaudelle 2020 ovat NYT myynnissä!   https://t.co/9LJrM3Sl,KuPS1923,244668458.0,fi,RT @TIKETTIofficial: # Veikkausliiga Championship Team @ KuPS1923 Season Cards for 2020 are on sale now! https://t.co/9LJrM3Sl
" KAUSIKORTIT MYYNNISS NYT! 

Alennetut kausikorttihinnat voimassa 31.12. asti, joten varmista paikkasi ajoissa: https://t.co/xQF2AfquOK",KuPS1923,244668458.0,fi,"Season Cards FOR SALE NOW! Reduced season card rates valid 31.12. until now, so check your place in time: https://t.co/xQF2AfquOK"
"Kuopion Palloseura on valmis puolustamaan Suomen mestaruuttaan kaudella 2020.

Kausikortit tukevat myyntiin tänään https://t.co/I2X4rE0J9I",KuPS1923,244668458.0,fi,Kuopio Palloseura is ready to defend Finland&#39;s championship in 2020. Season Cards Support Sale Today https://t.co/I2X4rE0J9I
"Suomen Cupin alkulohkovaiheen otteluohjelma on julkaistu.

Kuopion Palloseura pelaa kolme kotiottelua Kuopio-hallis https://t.co/SBKPoXqmrB",KuPS1923,244668458.0,fi,The match program for the first round of the Finnish Cup has been published. Kuopio Palloseura Play Three Home Matches in Kuopio-Hallis https://t.co/SBKPoXqmrB
"Sukupolvien unelman toteutuminen on nyt lähellä.

#KuPS #huuhkajat @Lahi_Tapiola @Huuhkajat https://t.co/evpQqey5Y8",KuPS1923,244668458.0,fi,The dream of generations is now coming true. #KuPS #hookers @Lahi_Tapiola @Hookers https://t.co/evpQqey5Y8
"RT @KuPSNaiset: ""Haluan ehdottomasti olla mukana tässä kehityksessä vielä ensi kaudellakin.""

Kuopion Palloseura ja Neea Berg jatkosopimuks",KuPS1923,244668458.0,fi,RT @KuPSWomen: &quot;I definitely want to be involved in this development next season.&quot; Kuopio Palloseura and Neea Berg extension agreement
"Saimme erän viimeisiä kotimaassa valmistettuja Reinoja!

Hanki omasi: https://t.co/fMI49T6EX6 #KuPS #veikkausliiga https://t.co/KWFIiMMM5s",KuPS1923,244668458.0,fi,We got a batch of last home made Rhinos! Get yours: https://t.co/fMI49T6EX6 #KuPS #betting league https://t.co/KWFIiMMM5s
"RT @TIKETTIofficial: Tuore jalkapallon Suomen mestari @KuPS1923 ja Tiketti ovat solmineet yhteistyösopimuksen, jonka myötä KuPSin kausikort",KuPS1923,244668458.0,fi,"RT @TIKETTIofficial: Fresh Finnish Football Champion @ KuPS1923 and Tiketti have signed a co-operation agreement, with which KuPS season card"
"Kausikorttimyynti kaudelle 2020 alkaa perjantaina 15.11.

Kuopion Palloseura ja @TIKETTIofficial aloittavat yhteist https://t.co/jnfb7pwJfK",KuPS1923,244668458.0,fi,Season card sales for the 2020 season begin on Friday 15th November. Kuopio Palloseura and @TIKETTIofficial launch joint https://t.co/jnfb7pwJfK
RT @JonneLindblom: Wyscout Forum. KuPS + 141 clubs from all around the World present. https://t.co/FgF8dkYDKj,KuPS1923,244668458.0,en,
@Quethas Babatunde Wusu ja Armand One,DaniSaarinen,628154221.0,et,@Quethas Babatunde Wusu ja Armand One
"@aaritalontukka @Quethas Kuvailtu ""pitkäksi, laihaksi ja puuhakkaaksi"". Dragokin taisi tehdä maalin heti ensimmäisessä harjoitusottelussa?",DaniSaarinen,628154221.0,fi,"@aaritalontukka @Quethas Described as &quot;tall, lean and woody&quot;. Did Dragok score in the very first training match?"
Oon nähnyt tän saman kuvan jossain ulkomaisen lainantarjoajan mainoksessa. https://t.co/kVkp6tYC4I,DaniSaarinen,628154221.0,fi,I have seen this same image in an advertisement of a foreign loan provider. https://t.co/kVkp6tYC4I
@Quethas Tuleva kulttipelaaja.,DaniSaarinen,628154221.0,fi,@Quethas A future cult player.
"Saamani tiedon mukaan mumbamamba on tehnyt maalin. Sopimuksen arvoinen pelaaja, aina sanonut. https://t.co/CMeiTqq3co",DaniSaarinen,628154221.0,fi,"According to my information, mumbamamba has scored. Contract worthy player, always said. https://t.co/CMeiTqq3co"
@JussiU @FCTPS *12,DaniSaarinen,628154221.0,und,@JussiU @FCTPS *12
"@JanneSundelin Tallinnan harjoitusleiri oli kiva, toivottavasti pelataan Kalamajassa.",DaniSaarinen,628154221.0,fi,"@JanneSundel&#39;s Tallinn training camp was nice, hopefully playing in Kalamaja."
@Jumppa Mä olisin ristinyt ihan vaan Tumpiksi.,DaniSaarinen,628154221.0,fi,@Jumppa I would have called it Tump.
Vaadin sopimusta Kabamba Tumba Kalabatamalle pelkästään nimen perusteella. #Veikkausliiga https://t.co/6Jb2rrUbls,DaniSaarinen,628154221.0,fi,I demand a contract for Kabamba Tumba Kalabatama by name alone. #League League https://t.co/6Jb2rrUbls
"Kausikortti 2020 
Tepsin pop up -myymälän joululahjakeräys 
#FCTPS #TURKU https://t.co/BjRMqWIMAf",DaniSaarinen,628154221.0,fi,Season Card 2020 Teps Pop Up Shop Christmas Gift Collection #FCTPS #TURKU https://t.co/BjRMqWIMAf
"@mksmnn ""toimitus ei ollut mahdollista"" ",DaniSaarinen,628154221.0,fi,@mksmnn &quot;delivery was not possible&quot;
Nämä on mun lemppareita. Istua kotona klo 16.30-21.00 vain noutaakseen paketin ylihuomenna suoraan heidän varastolt https://t.co/rDLTlu6XOd,DaniSaarinen,628154221.0,fi,These are my favorites. Sit at 4:30 pm - 9pm just to pick up the package the day after tomorrow directly from their store https://t.co/rDLTlu6XOd
@Kielipoliisi @spalokari Väärin sovittu.,DaniSaarinen,628154221.0,fi,@Linguist @spalokari Incorrectly agreed.
@Ellunen_ Mikä malli?,DaniSaarinen,628154221.0,fi,@Ellunen_ What model?
"Kohtaan (1): Ei riitä yksi eikä sata kertaa, kun väärää tietoa sisältävä twiitti saa huomattavat määrät aktiivisuut https://t.co/qcuVDDDsnY",DaniSaarinen,628154221.0,fi,To point (1): It is not enough once or a hundred times for a tweet containing a significant amount of false activity to get https://t.co/qcuVDDDsnY
"@PenaPispa @JNMKaistinen Hyvällä omalaltunnolla, koska S80 oli niitä harvoja, jotka pysyi Volvona. Esimerkiksi V50 https://t.co/FcKYPjvxEW",DaniSaarinen,628154221.0,fi,"@PenaPispa @JNMKaistinen In good conscience, as the S80 were the few remaining on the Volvo. For example, the V50 https://t.co/FcKYPjvxEW"
"@PenaPispa @JNMKaistinen Ei nyt yhtään lähdetä tähän. Puolustaudun sen verran, että mun S80 on valmistettu Ruotsiss https://t.co/f1SYSwGvNd",DaniSaarinen,628154221.0,fi,@PenaPispa @JNMKaistinen No one is going to start here now. I defend to the extent that my S80 is made in Sweden https://t.co/f1SYSwGvNd
@JNMKaistinen Mä ajan Volvolla ,DaniSaarinen,628154221.0,fi,@JNMKaistinen I&#39;m driving Volvo
"HH vei Fordinsa vuosihuoltoon Lopputulos: Jäähdyttimen puhallin irti ja rikki, vaihteisto vuotaa öljyä ja akku hape https://t.co/dXtPEatjy4",DaniSaarinen,628154221.0,fi,"HH Takes Ford for Annual Maintenance Outcome: Radiator Fan Disassembled and Broken, Gear Leak Oil and Battery Acid https://t.co/dXtPEatjy4"
"@PenaPispa @msipilai Onko tällaisia? Mä arvostan korkealle niitä, jotka ovat seuraavana kassalla ja tajuavat tarvit https://t.co/PG3Yvj6GM8",DaniSaarinen,628154221.0,fi,@PenaPispa @msipilai Any such? I really appreciate those who come next and check out https://t.co/PG3Yvj6GM8
"RT @TPSkannattajat: Salibandyn kannattajaottelu lauantaina. Varaa lippusi ja tervetuloa mukaan:

https://t.co/ZidsSvvMix

#TKOMV #TPSSaliba",DaniSaarinen,628154221.0,fi,RT @TPS supporters: Floorball supporter match on Saturday. Book your tickets and welcome: https://t.co/ZidsSvvMix #TKOMV #TPSSaliba
"11.12. Taneli, Tatu, Daniel, Dan, Daniela, Dnel.",DaniSaarinen,628154221.0,und,"11.12. Dan, Tattoo, Daniel, Dan, Daniel, Dnel."
En pidä VARia juuri minään. Jalkapalloon on aina kuulunut inhimillisyys ja epäselvätkin tilanteet tasoittuu. Mieles https://t.co/QIITcC0pas,DaniSaarinen,628154221.0,fi,"I just don&#39;t like VAR at all. Humanity has always been a part of football, and even unclear situations are evened out. Yeast https://t.co/QIITcC0pas"
@__DanC Näin tuollaisen rakennuksen HBO:n Chernobyl-sarjassa. Näemmä arkkitehdin muutkin luomukset ovat suht karuja.,DaniSaarinen,628154221.0,fi,@__DanC I saw such a building on HBO&#39;s Chernobyl series. The other creations of a more visible architect are quite harsh.
RT @hsfi: Veikkausliigan kiinnostus kasvaa: syksyn ratkaisupelit keräsivät jo yhtä paljon tv-katsojia kuin Liigan huippuhetket kaudella kev,DaniSaarinen,628154221.0,fi,RT @hsfi: Betting League Interest Increased: Autumn Matching Games Has Already Gone As Many TV Viewers as the League Highlights in Spring
@msipilai rip tilastot 1990-2020.,DaniSaarinen,628154221.0,en,
"RT @talouselama: Opiskelu ei enää näyttäisi olevan tae työpaikasta. #koulutus #opiskelu #työmarkkinat #työttömyys 
https://t.co/gVzfzSOcxi",DaniSaarinen,628154221.0,fi,RT @housingLama: Studying no longer seems to be a guarantee of a job. #education #student # labor market # unemployment https://t.co/gVzfzSOcxi
"Mikä homma, että Turku jeesustelee pitkin maailmaa olevansa ""ilmastonmuutoksen edelläkävijä"", kun joukkoliikennettä https://t.co/OgygOWG3qW",DaniSaarinen,628154221.0,fi,What a hell that Turku is jesusing around the world to be a &quot;forerunner in climate change&quot; when it comes to public transport https://t.co/OgygOWG3qW
@teemu_p_peltola @JanneSundelin Toki.,DaniSaarinen,628154221.0,lt,@teemu_p_peltola @JanneSundelin Sure.
"@JanneSundelin @teemu_p_peltola Demokratian perusongelma lienee se, että ihan oikeasti kaikki saavat äänestää, myös idiootit.",DaniSaarinen,628154221.0,fi,"@JanneSundel @teemu_p_peltola The basic problem with democracy is probably that everyone can vote, including idiots."
"@JanneSundelin @teemu_p_peltola Teuvo saa vain lisää kannattajia, koska onhan se nyt maalaiskyläheimojen mielestä h https://t.co/0sqQZia7nv",DaniSaarinen,628154221.0,fi,"@JanneSundelin @teemu_p_peltola Teuvo will only get more supporters, because now it is considered by rural villagers h https://t.co/0sqQZia7nv"
@sarasalomaa @KyostiLahde,DaniSaarinen,628154221.0,und,@sarasalomaa @KyostiLahde
@sarasalomaa Tepsin liiganousu ja Kyöstin comeback.,DaniSaarinen,628154221.0,fi,@sarasalomaa Teps League Rise and Kyöstin Comeback.
@Samsamppa BB-Krisuhan yritti tätä kerran sönköttää.,DaniSaarinen,628154221.0,fi,@Samsamppa BB-Krisuhan tried this once.
RT @insinoorilehti: Ylemmät toimihenkilöt seisovat vaatimustensa takana eli #lakko pitää. Toiveissa on saada #työehtosopimusneuvottelut käy,DaniSaarinen,628154221.0,fi,"RT @insinoorilehti: Senior staff stand behind their demands, or # strike. Hoping to have # collective bargaining take place"
"Siis tää janari vois olla kuka tahansa Hummpubin vakkari sunnuntai-aamun karaokesta, mutta hänpä edustaa Suomen kan https://t.co/QttA5bWxnl",DaniSaarinen,628154221.0,fi,"So this janari could be anyone at Hummpub&#39;s Evening Karaoke Sunday Morning, but he represents the Finnish public https://t.co/QttA5bWxnl"
"Paatero veti pestinsä vihkoon, siirrettiin sivuun ja jäi sairauslomalle työkyvyttömänä. Parani saadessaan uuden min https://t.co/a30yAHCr1B",DaniSaarinen,628154221.0,fi,"Paatero pulled his pestle in a booklet, moved it aside, and became ill on sick leave. Improved with the new min https://t.co/a30yAHCr1B"
"@JarnoOe @LehtiAleksi Ei Menevän kuskit osaa ajaa Turussakaan. Tilasin auton kerran Logomosta Torille, piti opastaa https://t.co/4eBzUsDpkf",DaniSaarinen,628154221.0,fi,"@JarnoOe @LehtiAleksi No Driving drivers know how to drive in Turku. I ordered a car once from Logomo to the Marketplace, had to guide https://t.co/4eBzUsDpkf"
"20 minuuttia mainoksia leffan ""alkamisajan"" jälkeen. Nyt sit #finnkino",DaniSaarinen,628154221.0,fi,20 minutes after the &quot;start time&quot; of the movie. Now sit #finnkino
"Joka kerta ongelma-auto on ollut ""#Menevä"". #Taksidata'lla osoite löytyy ja hinta on normaali.",DaniSaarinen,628154221.0,fi,"Every time the problem car has been &quot;# Going&quot;. # With taxidata, the address is found and the price is normal."
"Kolmas taksi putkeen, kun ei tiedä mihin on menossa. Harmittaa maksavana asiakkaana. Aiempina 10 vuotena kaikki hoitui.",DaniSaarinen,628154221.0,fi,"Third taxi to the tube when you do not know where you are going. Annoying as a paying customer. In the previous 10 years, everything worked out."
Kyrö hiljaa ja Gunnar rattiin! #linnanjuhlat #Huuhkajat,DaniSaarinen,628154221.0,fi,Kyrö shut up and Gunnar in the wheel! #Castle Party #Owners
"@Jumppa Onhan pakettimatkatkin keksitty jo 1800-luvulla, mutta vasta Valavuori  osasi kaupallistaa sen.",DaniSaarinen,628154221.0,fi,"@Jumppa After all, package holidays were invented in the 19th century, but it wasn&#39;t until Valavuori could commercialize it."
Gunupeukku on uusi Littipeukku  https://t.co/q8YumwqGuv,DaniSaarinen,628154221.0,fi,Gunupeukku is the new Fluttergun https://t.co/q8YumwqGuv
Linnanjuhlien sympaattisimmat ehdottomasti Rive ja Gunnar. Näyttävin avec Tim Sparvilla. #suomestajalkapalloyhteiskunta,DaniSaarinen,628154221.0,fi,The most sympathetic of the Castle Festival is definitely Rive and Gunnar. Most spectacular avec by Tim Sparv. #suomestajalkapalloyhteiskunta
Gunnar Yliharjun perinteiselle peukulle  #Huuhkajat #linnanjuhlat,DaniSaarinen,628154221.0,fi,For Gunnar Yliharju&#39;s traditional thumbs up #Hoods #Castle party
"@Jake_555_S Harkitsin, että tulisiko minun twiitata 1700 tanssijaa, boolinjuojaa ja syöjää.",DaniSaarinen,628154221.0,fi,"@ Jake_555_S I was wondering if I should tweet 1700 dancers, punchers and eaters."
,DaniSaarinen,628154221.0,und,
,DaniSaarinen,628154221.0,und,
,DaniSaarinen,628154221.0,und,
"TPS:n Pop upissa tapahtuu! 

Heikki Suhonen on tänään paikalla klo 18-19 signeeraamassa kirjaansa Super-Hessu!

L https://t.co/SAsrjCtOaq",FCTPS,487637539.0,fi,TPS Pop Up Happens! Heikki Suhonen is here today from 6 pm to 7 pm to sign his book Super Goose! L https://t.co/SAsrjCtOaq
FT TPS 1 - 2 @FPAFinland sopimuksettomat pelaajat. Kiitos hyvästä pelistä ja onnea pelipaikan metsästämiseen! https://t.co/TeIDMWR7mQ,FCTPS,487637539.0,fi,FT TPS 1 - 2 @FPAFinland Non-contract players. Thanks for the good game and good luck hunting! https://t.co/TeIDMWR7mQ
86' Kyytsönen rikkoo ja ottaa varoituksen. 1-2 #FCTPS #TPSJPY,FCTPS,487637539.0,fi,86 &#39;Kyytsönen breaks and gives a warning. 1-2 #FCTPS #TPSJPY
71' Laitinen rikkoo Siirtolaa ja lopulta molemmille  nostetaan keltaista ja Tepsille vapari boksin läheltä. Pallo k https://t.co/thqlkbrwDk,FCTPS,487637539.0,fi,71 &#39;Laitinen breaks the Colony and eventually both are picked up by the yellow and Teps free by the box. Ball k https://t.co/thqlkbrwDk
"65' JPY vaihtaa. Pois 11, Järvinen ja tilalle 10, Tshibasu. 1-2  #FCTPS #TPSJPY",FCTPS,487637539.0,fi,"65 &#39;JPY to switch. Off 11, Järvinen and replaced 10, Tshibasu. 1-2 #FCTPS #TPSJPY"
62' JPY vaihtaa. Pois 3 Forsman ja tilalle 4 Sairinen. 1-2 #FCTPS #TPSJPY,FCTPS,487637539.0,fi,62 &#39;JPY to switch. Off 3 Forsman and replace 4 Sairinen. 1-2 #FCTPS #TPSJPY
"53' Maali! Kalabatama iskee pallon maaliin ja TPS kaventaa lukemiksi 1-2!
#FCTPS #TPSJPY",FCTPS,487637539.0,fi,53 &#39;Paint! Kalabatama hits the ball and TPS reduces it to 1-2! #FCTPS #TPSJPY
